genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
SCP2	COAD	-0.264848771817192	0.0434753658303136	1.36175675487055	Overexpression	****	8.6e-13	12.0655015487564	Gene expression	Stemness	0.037	Protective	0.0796	NS	0.47	NS	0.275	NS
SCP2	HNSC	-0.175189617071706	0.00191743366446434	2.71727965197112	Underexpression	**	0.007	2.15490195998574	Gene expression	Stemness	0.955	NS	0.383	NS	0.207	NS	0.387	NS
SCP2	KICH	-0.402342892947565	0.00287881655358581	2.54078600872516	Unchanged	ns	0.097	1.01322826573376	Gene expression	Stemness	0.196	NS	0.18	NS	0.297	NS	0.191	NS
SCP2	KIRC	-0.159330862879744	0.0173267309952918	1.7612833671548	Underexpression	****	4.5e-08	7.34678748622466	Gene expression	MSI	3.07e-07	Protective	1.22e-07	Protective	0.0582	NS	0.000117	Protective
SCP2	LGG	-0.429145883399501	7.22286485616014e-09	8.14129051095627	Overexpression	****	1e-186	186	Gene expression	Stemness	5.44e-07	Risky	4.6e-07	Risky	0.354	NS	5.26e-09	Risky
SCP2	LIHC	-0.219701079885111	4.48107239474969e-05	4.34861803970973	Underexpression	****	1.2e-06	5.92081875395237	Gene expression	Stemness	0.386	NS	0.771	NS	0.765	NS	0.987	NS
SCP2	LUAD	-0.201019740950678	0.00085447490094736	3.06830068957303	Overexpression	****	2.3e-58	57.6382721639824	Gene expression	Stemness	0.494	NS	0.955	NS	0.385	NS	0.866	NS
SCP2	LUAD	-0.158591247061675	0.0107929813640459	1.96685857282347	Overexpression	****	2.3e-58	57.6382721639824	Gene expression	TMB	0.494	NS	0.955	NS	0.385	NS	0.866	NS
SCP2	LUSC	-0.371501508786022	0.00232110798136987	2.63430465505367	Overexpression	**	0.0072	2.14266750356873	Gene expression	Stemness	0.542	NS	0.894	NS	0.946	NS	0.24	NS
SCP2	PRAD	0.132486967481097	3.06958534090287e-23	22.5129202878194	Overexpression	****	1e-30	30	Gene expression	Stemness	0.337	NS	0.108	NS	0.24	NS	0.0492	Protective
SCP2	READ	-0.378804675748405	0.00981883068210875	2.00794022896916	Overexpression	****	1.9e-12	11.7212463990472	Gene expression	Stemness	0.902	NS	0.996	NS	0.231	NS	0.85	NS
SCP2	STAD	0.168572388736171	0.000162162490293196	3.79004959490034	Overexpression	****	4.2e-35	34.3767507096021	Gene expression	Stemness	0.334	NS	0.175	NS	0.816	NS	0.284	NS
SCP2	STAD	0.193031068359776	0.00281634762654213	2.55031374052025	Overexpression	****	4.2e-35	34.3767507096021	Gene expression	TMB	0.334	NS	0.175	NS	0.816	NS	0.284	NS
SCP2	TGCT	-0.314852045246111	4.28226797712736e-05	4.36832615877298	Overexpression	****	2.3e-05	4.63827216398241	Gene expression	Stemness	0.835	NS	0.992	NS	0.449	NS	0.435	NS
SDHA	BLCA	0.156837377718073	0.0233297737854699	1.63208947227348	Unchanged	ns	0.055	1.25963731050576	Gene expression	Stemness	0.941	NS	0.331	NS	0.541	NS	0.336	NS
SDHA	BRCA	0.162992926165914	0.00624321601354929	2.20459163833966	Overexpression	****	1.4e-08	7.85387196432176	Gene expression	Stemness	0.00245	Risky	0.0169	Risky	0.306	NS	0.0617	NS
SDHA	COAD	0.316740867925616	0.00583640562755557	2.2338545324593	Underexpression	****	3e-05	4.52287874528034	Gene expression	MSI	0.349	NS	0.18	NS	0.916	NS	0.267	NS
SDHA	COAD	0.222937801099096	0.00050102175799459	3.30014341351039	Underexpression	****	3e-05	4.52287874528034	Gene expression	TMB	0.349	NS	0.18	NS	0.916	NS	0.267	NS
SDHA	ESCA	0.25672730767697	0.00682470400050473	2.16591617999932	Overexpression	**	0.0079	2.10237290870956	Gene expression	MSI	0.453	NS	0.452	NS	0.617	NS	0.73	NS
SDHA	ESCA	0.307121845740499	0.0076640497193078	2.11554168650376	Overexpression	**	0.0079	2.10237290870956	Gene expression	TMB	0.453	NS	0.452	NS	0.617	NS	0.73	NS
SDHA	KICH	0.594369997803405	0.00207346176251572	2.68330396921317	Overexpression	****	6.3e-14	13.2006594505464	Gene expression	Stemness	0.0158	Risky	0.0554	NS	0.838	NS	0.0584	NS
SDHA	KIRC	0.224825387151603	0.000220709609044617	3.65617875852748	Unchanged	ns	0.83	0.0809219076239261	Gene expression	Stemness	0.232	NS	0.109	NS	0.383	NS	0.994	NS
SDHA	LGG	0.236713755025787	4.35267035107686e-07	6.36124422283328	Overexpression	****	6.9e-38	37.1611509092627	Gene expression	Stemness	0.0307	Protective	0.0128	Protective	0.858	NS	0.00482	Protective
SDHA	LUAD	0.136600683768103	2.83806988452388e-05	4.54697691469623	Overexpression	****	9.5e-06	5.02227639471115	Gene expression	MSI	0.175	NS	0.485	NS	0.719	NS	0.268	NS
SDHA	LUAD	0.317414273120695	2.21819587072815e-08	7.6540001075013	Overexpression	****	9.5e-06	5.02227639471115	Gene expression	Stemness	0.175	NS	0.485	NS	0.719	NS	0.268	NS
SDHA	LUAD	0.158667359743128	0.00126583771925503	2.89762196742253	Overexpression	****	9.5e-06	5.02227639471115	Gene expression	TMB	0.175	NS	0.485	NS	0.719	NS	0.268	NS
SDHA	LUSC	0.265443058547237	9.93675267333242e-07	6.00275551967408	Overexpression	****	1.1e-14	13.9586073148418	Gene expression	Stemness	0.564	NS	0.302	NS	0.396	NS	0.311	NS
SDHA	MESO	0.377548623918357	0.0371742581236863	1.42975768981352	""	""			Gene expression	Stemness	0.661	NS	0.577	NS	0.987	NS	0.598	NS
SDHA	PAAD	0.302020612262959	0.000135250216217989	3.86886203193522	Overexpression	****	7.7e-54	53.1135092748275	Gene expression	Stemness	0.859	NS	0.535	NS	0.671	NS	0.658	NS
SDHA	SARC	0.190588769167729	5.20193270129592e-13	12.2838352706801	Unchanged	ns	0.099	1.00436480540245	Gene expression	Stemness	0.579	NS	0.817	NS	0.977	NS	0.934	NS
SDHA	SKCM	0.207261355176804	2.73730923682201e-09	8.56267613709513	Overexpression	****	2.5e-17	16.602059991328	Gene expression	Stemness	0.108	NS	0.193	NS			0.478	NS
SDHA	STAD	0.212118309941597	0.0100510727370801	1.99778758412091	Overexpression	****	9.5e-07	6.02227639471115	Gene expression	TMB	0.188	NS	0.355	NS	0.209	NS	0.0473	Protective
SDHA	STAD	0.207740737496618	0.0311153072552701	1.50702590611742	Overexpression	****	9.5e-07	6.02227639471115	Gene expression	MSI	0.188	NS	0.355	NS	0.209	NS	0.0473	Protective
SDHA	STAD	0.423413987996897	1.09224474292086e-06	5.96168003691453	Overexpression	****	9.5e-07	6.02227639471115	Gene expression	Stemness	0.188	NS	0.355	NS	0.209	NS	0.0473	Protective
SDHA	TGCT	-0.348642064046039	3.18627179328735e-13	12.4967171810489	Underexpression	****	2.6e-50	49.5850266520292	Gene expression	Stemness	0.56	NS	0.772	NS	0.676	NS	0.463	NS
SDHA	THCA	0.444375698888315	2.83089232572814e-27	26.5480766489081	Underexpression	****	4.4e-64	63.3565473235138	Gene expression	Stemness	0.791	NS	0.478	NS	0.323	NS	0.704	NS
SDHA	THYM	0.625438125404969	9.27793983457322e-19	18.0325484481136	Overexpression	****	1.3e-27	26.8860566476932	Gene expression	Stemness	0.279	NS	0.584	NS			0.729	NS
SDHA	UCEC	0.436377373752346	1.39203407937445e-08	7.8563501323238	Overexpression	****	1.6e-13	12.7958800173441	Gene expression	Stemness	0.704	NS	0.713	NS	0.436	NS	0.652	NS
SDHB	ACC	0.329233771890269	0.0478871180543002	1.31978129891012	Underexpression	***	0.00034	3.46852108295774	Gene expression	Stemness	0.0754	NS	0.101	NS	0.0957	NS	0.0194	Risky
SDHB	BLCA	0.161745368899095	0.0324764455334446	1.48843150928567	Overexpression	*	0.02	1.69897000433602	Gene expression	MSI	0.725	NS	0.657	NS	0.372	NS	0.479	NS
SDHB	BLCA	0.351887836616659	2.48713891927756e-12	11.604299956511	Overexpression	*	0.02	1.69897000433602	Gene expression	Stemness	0.725	NS	0.657	NS	0.372	NS	0.479	NS
SDHB	BRCA	0.242378877922462	6.60896394718145e-17	16.17986661726	Overexpression	****	4.8e-18	17.3187587626244	Gene expression	Stemness	0.605	NS	0.362	NS	0.405	NS	0.738	NS
SDHB	CESC	0.367841185679629	2.04754208565988e-09	8.68876716288524	Overexpression	****	7.4e-07	6.13076828026902	Gene expression	Stemness	0.444	NS	0.564	NS	0.56	NS	0.326	NS
SDHB	COAD	0.217993114987156	0.000794833934769367	3.09972359932711	Overexpression	****	1.9e-06	5.72124639904717	Gene expression	TMB	0.0946	NS	0.192	NS	0.39	NS	0.149	NS
SDHB	ESCA	0.518057676158359	7.93367340600482e-16	15.1005256814632	Overexpression	****	1e-15	15	Gene expression	Stemness	0.699	NS	0.882	NS	0.722	NS	0.691	NS
SDHB	GBM	0.309050361017507	3.02821195028818e-15	14.518813731015	Overexpression	****	1e-70	70	Gene expression	Stemness	0.675	NS	0.614	NS			0.872	NS
SDHB	HNSC	0.259546307676817	6.72408828447226e-09	8.17236659308988	Overexpression	**	0.002	2.69897000433602	Gene expression	Stemness	0.1	NS	0.0387	Risky	0.237	NS	0.0213	Risky
SDHB	KICH	-0.387486623510295	0.00198318155534505	2.70263752539368	Underexpression	**	0.003	2.52287874528034	Gene expression	Stemness	0.0151	Risky	0.00769	Risky	0.0926	NS	0.00467	Risky
SDHB	KIRC	0.275786967209589	8.96740742019876e-13	12.047333098299	Underexpression	****	1.9e-22	21.7212463990472	Gene expression	Stemness	3.94e-09	Protective	3.78e-10	Protective	0.721	NS	3.79e-08	Protective
SDHB	LGG	-0.166336656727684	7.08886264117456e-10	9.14942343876405	Overexpression	****	1.9e-59	58.7212463990472	Gene expression	Stemness	0.000292	Risky	0.000297	Risky	0.865	NS	9.58e-05	Risky
SDHB	LUAD	0.136675034531509	0.0323802663420378	1.48971958330341	Overexpression	****	2.1e-11	10.6777807052661	Gene expression	MSI	0.295	NS	0.652	NS	0.5	NS	0.634	NS
SDHB	LUAD	0.356569343869132	5.41593254590264e-13	12.2663267533193	Overexpression	****	2.1e-11	10.6777807052661	Gene expression	Stemness	0.295	NS	0.652	NS	0.5	NS	0.634	NS
SDHB	LUSC	0.349263281604633	0.000700428360124653	3.15463627778521	Overexpression	****	1.2e-29	28.9208187539524	Gene expression	Stemness	0.68	NS	0.22	NS	0.287	NS	0.248	NS
SDHB	MESO	0.399965859258444	2.1312725667014e-07	6.67136100516864	""	""			Gene expression	Stemness	0.574	NS	0.88	NS	0.112	NS	0.931	NS
SDHB	PRAD	0.24199722362365	9.67812517096303e-09	8.01420876529135	Overexpression	****	5.3e-20	19.2757241303992	Gene expression	Stemness	0.306	NS	0.0565	NS	0.452	NS	0.156	NS
SDHB	SARC	0.41923439759962	6.56760988820041e-17	16.1825926519351	Unchanged	ns	0.11	0.958607314841775	Gene expression	Stemness	0.0591	NS	0.035	Risky	0.267	NS	0.0268	Risky
SDHB	SKCM	0.340287149161005	0.000242617406063007	3.61507804482994	Overexpression	****	1.4e-45	44.8538719643218	Gene expression	Stemness	0.394	NS	0.573	NS			0.803	NS
SDHB	SKCM	0.193568087892717	9.84297675601287e-08	7.00687354047056	Overexpression	****	1.4e-45	44.8538719643218	Gene expression	TMB	0.394	NS	0.573	NS			0.803	NS
SDHB	STAD	0.278847194117332	1.79525289902604e-05	4.745874363289	Overexpression	****	3e-28	27.5228787452803	Gene expression	MSI	0.628	NS	0.212	NS	0.417	NS	0.126	NS
SDHB	STAD	0.393641912262873	0.00246049826258882	2.60897693729454	Overexpression	****	3e-28	27.5228787452803	Gene expression	Stemness	0.628	NS	0.212	NS	0.417	NS	0.126	NS
SDHB	STAD	0.287989261559455	0.010578779700912	1.97556442679289	Overexpression	****	3e-28	27.5228787452803	Gene expression	TMB	0.628	NS	0.212	NS	0.417	NS	0.126	NS
SDHB	TGCT	0.493258370963695	2.83707369093107e-10	9.54712938357352	Unchanged	ns	0.066	1.18045606445813	Gene expression	Stemness	0.942	NS	0.428	NS	0.137	NS	0.592	NS
SDHB	THCA	0.356728217745635	5.22543087175158e-16	15.2818778932535	Overexpression	****	1.2e-07	6.92081875395237	Gene expression	Stemness	0.449	NS	0.958	NS	0.113	NS	0.339	NS
SDHB	THYM	0.384336314352761	4.75953938331706e-11	10.322435075213	Overexpression	****	2.2e-15	14.6575773191778	Gene expression	Stemness	0.504	NS	0.712	NS			0.216	NS
SDHB	UCEC	0.425008464761574	0.00204946685127594	2.68835910170677	Overexpression	****	2e-09	8.69897000433602	Gene expression	Stemness	0.909	NS	0.644	NS	0.501	NS	0.717	NS
SDHC	BLCA	0.236067098424648	2.62202893245894e-05	4.58136252044992	Overexpression	****	1.8e-05	4.74472749489669	Gene expression	Stemness	0.202	NS	0.137	NS	0.963	NS	0.033	Risky
SDHC	BRCA	0.222432995481846	5.51987034115051e-16	15.2580711234998	Overexpression	****	6e-105	104.221848749616	Gene expression	Stemness	0.0109	Risky	0.507	NS	0.618	NS	0.77	NS
SDHC	ESCA	0.441503395539537	2.9362264324683e-13	12.5322104560517	Underexpression	****	2.6e-15	14.5850266520292	Gene expression	Stemness	0.839	NS	0.912	NS	0.46	NS	0.663	NS
SDHC	KICH	-0.449433773256293	6.17046132187892e-29	28.2096823656172	Underexpression	**	0.0017	2.76955107862173	Gene expression	Stemness	0.118	NS	0.104	NS	0.332	NS	0.15	NS
SDHC	KIRC	0.266009151773837	0.0302140391720074	1.51979121207017	Underexpression	****	4.4e-16	15.3565473235138	Gene expression	Stemness	8.07e-06	Protective	4.11e-07	Protective	0.379	NS	2.9e-06	Protective
SDHC	LUAD	0.347314019537375	5.26466441874799e-09	8.27862930647865	Overexpression	****	3e-76	75.5228787452803	Gene expression	Stemness	0.0434	Risky	0.191	NS	0.302	NS	0.196	NS
SDHC	LUSC	0.221214428000019	8.35570039326143e-05	4.07801714072213	Overexpression	****	1.8e-105	104.744727494897	Gene expression	MSI	0.84	NS	0.446	NS	0.373	NS	0.895	NS
SDHC	LUSC	0.469032992616747	0.00026880734732578	3.57055886486139	Overexpression	****	1.8e-105	104.744727494897	Gene expression	Stemness	0.84	NS	0.446	NS	0.373	NS	0.895	NS
SDHC	SKCM	0.148868475855018	0.000839908955086083	3.07576778827943	Overexpression	****	5.6e-99	98.2518119729938	Gene expression	Stemness	0.437	NS	0.439	NS			0.293	NS
SDHC	STAD	0.198338115821041	1.93796129250613e-09	8.7126549014952	Overexpression	****	5.4e-15	14.267606240177	Gene expression	Stemness	0.793	NS	0.307	NS	0.825	NS	0.0961	NS
SDHD	BRCA	-0.16264973330823	5.97176471685606e-12	11.2238973114936	Underexpression	****	2.7e-09	8.56863623584101	Gene expression	Stemness	0.136	NS	0.425	NS	0.578	NS	0.678	NS
SDHD	ESCA	0.258869663323127	5.38590976742272e-07	6.26874092679504	Overexpression	****	2.4e-09	8.61978875828839	Gene expression	Stemness	0.855	NS	0.365	NS	0.988	NS	0.87	NS
SDHD	KIRC	0.281117224681863	9.61618428721751e-07	6.01699722232192	Underexpression	****	4.9e-18	17.3098039199715	Gene expression	Stemness	1.27e-09	Protective	5.36e-12	Protective	0.598	NS	1.46e-08	Protective
SDHD	LAML	0.241489552121071	0.0286574787083192	1.54276202158806	Underexpression	****	1.8e-31	30.7447274948967	Gene expression	Stemness	0.0272	Risky						
SDHD	LIHC	-0.287186549953191	0.00807242583759484	2.09299593621124	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness	0.871	NS	0.877	NS	0.311	NS	0.72	NS
SDHD	LUSC	0.152056817905085	1.64125398424746e-07	6.78482420662397	Overexpression	****	2.6e-57	56.5850266520292	Gene expression	MSI	0.237	NS	0.0888	NS	0.474	NS	0.041	Protective
SDHD	LUSC	0.311925700669639	1.45594022577026e-10	9.83685645479703	Overexpression	****	2.6e-57	56.5850266520292	Gene expression	Stemness	0.237	NS	0.0888	NS	0.474	NS	0.041	Protective
SDHD	PRAD	-0.179894324185656	0.0400030022877041	1.39790741297072	Unchanged	ns	0.48	0.318758762624413	Gene expression	Stemness	0.445	NS	0.301	NS	0.618	NS	0.603	NS
SDHD	STAD	0.324270473364734	0.0344306802197817	1.46305439719717	Overexpression	****	7e-34	33.1549019599857	Gene expression	MSI	0.293	NS	0.168	NS	0.251	NS	0.0302	Protective
SDHD	STAD	0.261580905441402	6.90028216607357e-08	7.16113314974634	Overexpression	****	7e-34	33.1549019599857	Gene expression	Stemness	0.293	NS	0.168	NS	0.251	NS	0.0302	Protective
SDHD	STAD	0.32018182812939	1.10164994436562e-09	8.95795638314447	Overexpression	****	7e-34	33.1549019599857	Gene expression	TMB	0.293	NS	0.168	NS	0.251	NS	0.0302	Protective
SDHD	THCA	0.13635077205801	0.0031954790060124	2.49546403137874	Unchanged	ns	0.68	0.167491087293764	Gene expression	Stemness	0.603	NS	0.715	NS	0.103	NS	0.08	NS
SDHD	THYM	-0.342846945228619	0.000693973483912769	3.15865712322003	Overexpression	****	3.7e-28	27.431798275933	Gene expression	Stemness	0.588	NS	0.203	NS			0.587	NS
SDR16C5	BRCA	-0.259492796456555	2.20815060838487e-29	28.6559713085879	Overexpression	****	9.3e-28	27.0315170514461	Gene expression	Stemness	0.645	NS	0.922	NS	0.325	NS	0.57	NS
SDR16C5	COAD	0.227553780691532	0.00129908620365579	2.88636202942746	Overexpression	****	9.8e-37	36.0087739243075	Gene expression	MSI	0.313	NS	0.129	NS	0.717	NS	0.378	NS
SDR16C5	COAD	0.265292751782598	0.00125305946084753	2.90202832014291	Overexpression	****	9.8e-37	36.0087739243075	Gene expression	TMB	0.313	NS	0.129	NS	0.717	NS	0.378	NS
SDR16C5	KICH	-0.629358170289949	4.36200942743014e-14	13.3603134001336	Underexpression	****	2.9e-08	7.53760200210104	Gene expression	Stemness	0.84	NS	0.869	NS	0.945	NS	0.954	NS
SDR16C5	KIRP	-0.210654043062527	0.00027424142547881	3.56186694233284	Underexpression	****	8.5e-09	8.07058107428571	Gene expression	Stemness	0.0127	Risky	0.411	NS	0.152	NS	0.968	NS
SDR16C5	LGG	0.213891538895152	3.49757938523712e-18	17.4562324194582	Underexpression	****	9.9e-50	49.0043648054025	Gene expression	Stemness	0.104	NS	0.0656	NS	0.134	NS	0.062	NS
SDR16C5	LUAD	-0.189367795941612	0.0316519598294638	1.49959939412149	Underexpression	***	0.00081	3.09151498112135	Gene expression	MSI	0.819	NS	0.419	NS	0.966	NS	0.647	NS
SDR16C5	LUAD	-0.181565687608116	0.000382318857355948	3.41757428046997	Underexpression	***	0.00081	3.09151498112135	Gene expression	TMB	0.819	NS	0.419	NS	0.966	NS	0.647	NS
SDR16C5	LUAD	-0.324153267867433	1.10733415797315e-09	8.9557213031819	Underexpression	***	0.00081	3.09151498112135	Gene expression	Stemness	0.819	NS	0.419	NS	0.966	NS	0.647	NS
SDR16C5	LUSC	-0.15514946968809	0.0244289115636549	1.6120958826962	Underexpression	****	1.8e-42	41.7447274948967	Gene expression	TMB	0.165	NS	0.641	NS	0.89	NS	0.101	NS
SDR16C5	LUSC	-0.183946126108241	0.000242558401615604	3.61518367790412	Underexpression	****	1.8e-42	41.7447274948967	Gene expression	MSI	0.165	NS	0.641	NS	0.89	NS	0.101	NS
SDR16C5	LUSC	-0.472219529221666	0.00404466513270977	2.39311742881968	Underexpression	****	1.8e-42	41.7447274948967	Gene expression	Stemness	0.165	NS	0.641	NS	0.89	NS	0.101	NS
SDR16C5	PAAD	-0.303018730300891	0.0116545383329402	1.9335049253547	Overexpression	****	6.6e-50	49.1804560644581	Gene expression	MSI	0.000377	Risky	0.00145	Risky	0.0205	Risky	0.000318	Risky
SDR16C5	PRAD	-0.333568217127423	2.24789459244003e-05	4.64822405742457	Underexpression	****	8.8e-06	5.05551732784983	Gene expression	Stemness	0.249	NS	0.0872	NS	0.618	NS	0.786	NS
SDR16C5	SKCM	-0.170528419634094	1.45203440777137e-12	11.8380230923631	Underexpression	****	2.6e-84	83.5850266520292	Gene expression	Stemness	0.00132	Risky	0.0404	Risky			0.508	NS
SDR16C5	TGCT	0.347839817722965	7.76172262953893e-14	13.1100418811287	Underexpression	****	2.6e-28	27.5850266520292	Gene expression	Stemness	0.718	NS	0.737	NS	0.952	NS	0.614	NS
SDR16C5	THCA	-0.309462607442385	0.00488915934318382	2.31076580836149	Overexpression	****	1.1e-25	24.9586073148418	Gene expression	Stemness	0.554	NS	0.667	NS	0.175	NS	0.499	NS
SDS	BLCA	-0.193267421156444	0.00173802420514517	2.75994417950543	Overexpression	**	0.0013	2.88605664769316	Gene expression	Stemness	0.0976	NS	0.0941	NS	0.234	NS	0.228	NS
SDS	BRCA	0.109137440758954	0.0148726932778489	1.82761037849929	Overexpression	****	1.5e-105	104.823908740944	Gene expression	Stemness	0.115	NS	0.114	NS	0.369	NS	0.269	NS
SDS	CHOL	0.576006675409326	0.0360513017998694	1.44307904843992	Underexpression	****	6.8e-08	7.16749108729376	Gene expression	TMB	0.417	NS	0.304	NS	0.747	NS	0.264	NS
SDS	COAD	-0.318490687194563	0.0148726932778489	1.82761037849929	Overexpression	****	5.3e-36	35.2757241303992	Gene expression	Stemness	0.0939	NS	0.00664	Risky	0.0686	NS	0.146	NS
SDS	HNSC	-0.187570888751007	2.0494658683115e-09	8.68835931000296	Overexpression	****	8.3e-12	11.0809219076239	Gene expression	Stemness	0.16	NS	0.574	NS	0.0932	NS	0.671	NS
SDS	LAML	-0.240621392105764	8.14752582003998e-05	4.08897425455314	Overexpression	***	0.00047	3.32790214206428	Gene expression	Stemness	0.0185	Risky						
SDS	LIHC	-0.166742617354714	0.00434394366687245	2.36211581540012	Underexpression	****	2.9e-14	13.537602002101	Gene expression	Stemness	0.145	NS	0.318	NS	0.686	NS	0.154	NS
SDS	LUAD	0.143123732205892	1.8005987094524e-07	6.74458306546436	Overexpression	****	4e-05	4.39794000867204	Gene expression	Stemness	0.573	NS	0.388	NS	0.79	NS	0.193	NS
SDS	PAAD	-0.341244626174905	0.000121114773178129	3.91680287982615	Overexpression	****	8.5e-50	49.0705810742857	Gene expression	MSI	0.255	NS	0.122	NS	0.023	Risky	0.00708	Risky
SDS	PAAD	-0.375593411066137	2.82951337180648e-05	4.54828824932079	Overexpression	****	8.5e-50	49.0705810742857	Gene expression	Stemness	0.255	NS	0.122	NS	0.023	Risky	0.00708	Risky
SDS	PCPG	-0.347435431528059	0.000228933220902784	3.64029118151549	Unchanged	ns	0.059	1.22914798835786	Gene expression	Stemness	0.77	NS	0.89	NS	0.946	NS	0.354	NS
SDS	READ	-0.453054104359241	0.0064370740730329	2.19131149330627	Overexpression	****	1.6e-15	14.7958800173441	Gene expression	Stemness	0.406	NS	0.905	NS	0.157	NS	0.397	NS
SDS	THCA	-0.14567596601164	0.0078159082028809	2.10702055000786	Unchanged	ns	0.47	0.327902142064283	Gene expression	TMB	0.697	NS	0.898	NS	0.66	NS	0.348	NS
SDS	THYM	-0.326482240485927	4.05274579510659e-05	4.39225063614105	Overexpression	****	1.1e-14	13.9586073148418	Gene expression	Stemness	0.789	NS	0.483	NS			0.379	NS
SDS	UCEC	0.440178453947639	0.0381559280440881	1.41843797889305	Overexpression	****	1.2e-35	34.9208187539524	Gene expression	Stemness	0.43	NS	0.148	NS	0.228	NS	0.338	NS
SDSL	BRCA	-0.135625806275337	0.000379391441332739	3.42091247055829	Overexpression	****	2.5e-95	94.602059991328	Gene expression	MSI	0.666	NS	0.538	NS	0.314	NS	0.478	NS
SDSL	GBM	-0.278086704569004	0.0117020983809358	1.93173625504448	Overexpression	****	2.8e-73	72.5528419686578	Gene expression	TMB	0.0784	NS	0.0459	Risky			0.0566	NS
SDSL	HNSC	-0.231010423329541	6.86842803404663e-06	5.16314264783959	Overexpression	****	2.5e-06	5.60205999132796	Gene expression	Stemness	0.0913	NS	0.106	NS	0.311	NS	0.0332	Risky
SDSL	KIRC	0.295126111549101	0.0295176926439706	1.52991759370386	Underexpression	****	1.1e-25	24.9586073148418	Gene expression	Stemness	0.305	NS	0.38	NS	0.58	NS	0.999	NS
SDSL	LGG	-0.162807208762543	1.01974242967908e-06	5.99150951009599	Overexpression	****	1.1e-162	161.958607314842	Gene expression	Stemness	0.165	NS	0.277	NS	0.705	NS	0.775	NS
SDSL	LUAD	0.193264476301448	1.10549892167313e-11	10.956441676705	Overexpression	****	1.2e-51	50.9208187539524	Gene expression	Stemness	0.0292	Risky	0.724	NS	0.932	NS	0.406	NS
SDSL	LUSC	-0.295903249837391	0.00455650981328257	2.34136769005637	Underexpression	****	4.9e-06	5.30980391997149	Gene expression	Stemness	0.215	NS	0.00938	Risky	0.0235	Risky	0.00232	Risky
SDSL	PCPG	0.227695965460611	9.80274281691415e-05	4.00865239128842	Underexpression	*	0.023	1.63827216398241	Gene expression	Stemness	0.0232	Risky	0.0233	Risky	0.635	NS	0.0575	NS
SDSL	PRAD	0.181701831061875	1.01387715663504e-10	9.99401466179501	Overexpression	****	3.2e-39	38.4948500216801	Gene expression	Stemness	0.776	NS	0.873	NS	0.196	NS	0.303	NS
SDSL	SARC	0.246357577550828	2.31707625513194e-11	10.6350596733149	Unchanged	ns	0.43	0.366531544420413	Gene expression	Stemness	0.0096	Protective	0.0267	Protective	0.782	NS	0.0903	NS
SDSL	STAD	0.154246424714249	0.041367890590922	1.38333662384896	Overexpression	****	4.3e-26	25.3665315444204	Gene expression	Stemness	0.494	NS	0.806	NS	0.516	NS	0.938	NS
SDSL	TGCT	-0.396407238609267	0.000531903382281743	3.27416724806704	Underexpression	****	5.1e-16	15.2924298239021	Gene expression	Stemness	0.628	NS	0.533	NS	0.207	NS	0.73	NS
SDSL	THCA	0.295473639679717	1.09962441647517e-05	4.95875562548308	Underexpression	**	0.0026	2.58502665202918	Gene expression	Stemness	0.336	NS	0.747	NS	0.0134	Protective	0.112	NS
SDSL	UCEC	0.354794421570492	0.00153404769757295	2.81416113682075	Overexpression	****	1.1e-32	31.9586073148418	Gene expression	Stemness	0.464	NS	0.665	NS	0.541	NS	0.552	NS
SELENBP1	BLCA	-0.236982789410685	2.033680935525e-05	4.69171718258843	Underexpression	****	6.4e-11	10.1938200260161	Gene expression	Stemness	0.149	NS	0.0547	NS	0.245	NS	0.289	NS
SELENBP1	BRCA	-0.253946717600835	0.001431801738189	2.84411711468992	Overexpression	**	0.0095	2.02227639471115	Gene expression	Stemness	0.393	NS	0.428	NS	0.846	NS	0.969	NS
SELENBP1	CESC	-0.179914754804676	1.81419695704181e-18	17.7413155658354	Underexpression	**	0.0099	2.00436480540245	Gene expression	Stemness	0.32	NS	0.305	NS	0.006	Risky	0.0119	Risky
SELENBP1	COAD	-0.173807362749367	1.21099231262925e-12	11.9168586137465	Underexpression	****	1e-16	16	Gene expression	Stemness	0.422	NS	0.72	NS	0.841	NS	0.44	NS
SELENBP1	COAD	-0.216956647548281	0.0142012731298166	1.84767271980925	Underexpression	****	1e-16	16	Gene expression	TMB	0.422	NS	0.72	NS	0.841	NS	0.44	NS
SELENBP1	DLBC	-0.485988122246291	4.29062778229152e-09	8.36747915946137	Underexpression	****	2.9e-07	6.53760200210104	Gene expression	Stemness	0.625	NS	0.446	NS	0.363	NS	0.814	NS
SELENBP1	GBM	-0.251323208023892	1.79443851948466e-29	28.7460714167434	Underexpression	****	6.6e-10	9.18045606445813	Gene expression	Stemness	0.148	NS	0.11	NS			0.693	NS
SELENBP1	HNSC	-0.214804631086606	3.35754955574807e-28	27.4739775686431	Underexpression	****	8.6e-18	17.0655015487564	Gene expression	Stemness	0.0162	Protective	0.0211	Protective	0.7	NS	0.0224	Protective
