genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
HNMT	THCA	0.269277444612607	1.33854310987151e-05	4.8733676371197	Underexpression	****	1.3e-17	16.8860566476932	Methylation	Stemness	0.0307	Risky	0.0294	Risky	0.184	NS	0.0173	Risky
HOGA1	COAD	-0.320134118132391	2.79841408960917e-08	7.55308802125015	Overexpression	****	5e-06	5.30102999566398	Methylation	Stemness	0.145	NS	0.0329	Risky	0.516	NS	0.13	NS
HOGA1	ESCA	-0.307106513144626	0.0119219342589393	1.92365327732776	Underexpression	****	1.1e-05	4.95860731484177	Methylation	Stemness	0.971	NS	0.66	NS	0.129	NS	0.599	NS
HOGA1	KIRC	0.195890005003281	0.0393044147076784	1.40555866653286	Underexpression	****	2.1e-29	28.6777807052661	Methylation	Tumor mutational burden	0.000168	Risky	0.000538	Risky	0.38	NS	0.0262	Risky
HOGA1	PCPG	-0.26105111398741	4.6571100760748e-16	15.3318834969037	Unchanged	ns	0.77	0.113509274827518	Methylation	Microsatellite instability	0.798	NS	0.16	NS	0.823	NS	0.0331	Risky
HOGA1	PCPG	-0.357038901481497	0.00107441003196186	2.96882994523385	Unchanged	ns	0.77	0.113509274827518	Methylation	Stemness	0.798	NS	0.16	NS	0.823	NS	0.0331	Risky
HOGA1	STAD	-0.387401278709675	0.00897880285080847	2.04678156421763	Overexpression	**	0.001	3	Methylation	Microsatellite instability	0.787	NS	0.839	NS	0.684	NS	0.903	NS
HOGA1	STAD	-0.316924105899893	0.00680962986825818	2.1668764931594	Overexpression	**	0.001	3	Methylation	Stemness	0.787	NS	0.839	NS	0.684	NS	0.903	NS
HOGA1	STAD	-0.167791933138255	0.0388972866074563	1.41008069308328	Overexpression	**	0.001	3	Methylation	Tumor mutational burden	0.787	NS	0.839	NS	0.684	NS	0.903	NS
HOGA1	THYM	0.484857473117759	9.90180140614675e-10	9.00428578827312	Overexpression	****	2.3e-14	13.6382721639824	Methylation	Stemness	0.00744	Protective	0.118	NS			0.226	NS
HOTAIR	BLCA	0.179601026694053	0.00922940458490347	2.03482631564058	Underexpression	***	0.00031	3.50863830616573	Methylation	Microsatellite instability	0.168	NS	0.306	NS	0.107	NS	0.552	NS
HOTAIR	BRCA	0.184586607184631	1.60741743696231e-06	5.79387132483766	Overexpression	****	5.2e-54	53.2839966563652	Methylation	Stemness	0.968	NS	0.207	NS	0.118	NS	0.0631	NS
HOTAIR	CESC	0.235978060126357	8.3597620758386e-10	9.07780608268309	Unchanged	ns	0.91	0.0409586076789064	Methylation	Stemness	0.613	NS	0.442	NS	0.483	NS	0.797	NS
HOTAIR	CESC	-0.250177615536372	0.037024636936888	1.43150919147196	Unchanged	ns	0.91	0.0409586076789064	Methylation	Tumor mutational burden	0.613	NS	0.442	NS	0.483	NS	0.797	NS
HOTAIR	COAD	0.239957253261392	2.06233569095481e-07	6.68564064222249	Overexpression	**	0.0052	2.2839966563652	Methylation	Stemness	0.633	NS	0.803	NS	0.528	NS	0.822	NS
HOTAIR	DLBC	0.556472146876706	2.80946485174201e-10	9.55137639684546	Overexpression	****	4.1e-13	12.3872161432803	Methylation	Stemness	0.361	NS	0.11	NS	0.469	NS	0.287	NS
HOTAIR	HNSC	0.244437907562466	0.000761240147848645	3.11847831506535	Overexpression	****	3.8e-17	16.4202164033832	Methylation	Stemness	0.0188	Risky	0.0407	Risky	0.399	NS	0.0718	NS
HOTAIR	KIRC	0.26324365454462	0.000391202856168786	3.40759798309248	Overexpression	****	3.1e-07	6.50863830616573	Methylation	Tumor mutational burden	0.0755	NS	0.17	NS	0.407	NS	0.0166	Risky
HOTAIR	LAML	0.25457719105018	0.00166811201842448	2.77777478862027	Underexpression	**	0.0048	2.31875876262441	Methylation	Stemness	0.596	NS						
HOTAIR	LGG	0.22558562543875	0.000873807977699137	3.05858399458308	Underexpression	****	6.8e-06	5.16749108729376	Methylation	Stemness	4.48e-05	Risky	0.000999	Risky	0.338	NS	0.000731	Risky
HOTAIR	LUAD	0.212024819998822	0.00112057924166099	2.9505574269475	Overexpression	****	4.8e-29	28.3187587626244	Methylation	Stemness	0.813	NS	0.793	NS	0.212	NS	0.912	NS
HOTAIR	LUSC	0.219188525897336	0.0042983859980962	2.36669458714238	Overexpression	****	7.1e-70	69.1487416512809	Methylation	Microsatellite instability	0.786	NS	0.223	NS	0.00883	Risky	0.242	NS
HOTAIR	LUSC	0.295847132778579	3.04634838666039e-07	6.51622043135053	Overexpression	****	7.1e-70	69.1487416512809	Methylation	Stemness	0.786	NS	0.223	NS	0.00883	Risky	0.242	NS
HOTAIR	PAAD	0.494192392815404	0.0210682474850964	1.67637158870166	Overexpression	****	1e-33	33	Methylation	Stemness	0.121	NS	0.211	NS	0.0332	Risky	0.00167	Risky
HOTAIR	PRAD	0.507775502899392	5.26768997346404e-06	5.27837979308305	Underexpression	****	2.8e-22	21.5528419686578	Methylation	Stemness	0.364	NS	0.501	NS	0.0966	NS	0.0719	NS
HOTAIR	SKCM	0.315190915482237	0.0177035274953845	1.75194019018369	Underexpression	****	1.2e-148	147.920818753952	Methylation	Microsatellite instability	0.215	NS	0.0899	NS			0.412	NS
HOTAIR	STAD	0.350908286236601	2.28234183397639e-34	33.6416193093079	Overexpression	****	4.4e-75	74.3565473235138	Methylation	Stemness	0.442	NS	0.353	NS	0.693	NS	0.393	NS
HOTAIR	TGCT	-0.314352516257792	8.75323817020367e-05	4.05783125448716	Underexpression	****	1.3e-48	47.8860566476932	Methylation	Stemness	0.754	NS	0.983	NS	0.26	NS	0.246	NS
HOTAIR	THCA	0.316403179362342	1.68627671951987e-11	10.7730711557496	Unchanged	ns	0.16	0.795880017344075	Methylation	Tumor mutational burden	1.3e-06	Risky	0.000493	Risky	0.00303	Risky	1.92e-06	Risky
HOTAIR	THYM	0.534612289289646	1.43983285243287e-08	7.84168792143211	Unchanged	ns	0.33	0.481486060122112	Methylation	Tumor mutational burden	0.0118	Risky	0.00772	Risky			0.000832	Risky
HOTAIRM1	HNSC	0.186662796757633	0.000396067239560859	3.40223107849029	Overexpression	****	2.5e-06	5.60205999132796	Methylation	Stemness	0.83	NS	0.984	NS	0.0867	NS	0.591	NS
HOTAIRM1	LGG	0.140630887718279	0.0335327737132374	1.47453052177155	Overexpression	****	3.6e-58	57.4436974992327	Methylation	Stemness	0.00486	Risky	0.0236	Risky	0.118	NS	0.174	NS
HOTAIRM1	LUAD	0.166179695424893	0.00777131248271036	2.10950562780623	Underexpression	****	6.7e-91	90.1739251972992	Methylation	Stemness	0.264	NS	0.987	NS	0.00448	Risky	0.97	NS
HOTAIRM1	PAAD	0.387056405384497	1.22010582879144e-05	4.91360249812293	Overexpression	****	1.4e-37	36.8538719643218	Methylation	Stemness	0.0257	Risky	0.0278	Risky	0.138	NS	0.000552	Risky
HOTTIP	COAD	0.302375982650408	0.00057601359290827	3.2395672678695	Overexpression	****	2.4e-05	4.61978875828839	Methylation	Microsatellite instability	0.0127	Risky	0.0983	NS	0.163	NS	0.0796	NS
HOTTIP	COAD	0.236773858254971	0.0034686567701524	2.45983867225469	Overexpression	****	2.4e-05	4.61978875828839	Methylation	Tumor mutational burden	0.0127	Risky	0.0983	NS	0.163	NS	0.0796	NS
HOTTIP	KICH	0.466243059826738	4.63303683605217e-07	6.3341342468224	Underexpression	**	0.0038	2.42021640338319	Methylation	Tumor mutational burden	4.72e-06	Risky	7.19e-06	Risky	0.269	NS	4.27e-06	Risky
HOTTIP	LGG	0.184559699411158	0.00328550408387346	2.48339798864616	Underexpression	****	3.7e-76	75.431798275933	Methylation	Stemness	6.58e-06	Risky	0.000662	Risky	0.495	NS	0.00497	Risky
HOTTIP	LIHC	0.210674030096945	1.08308754684248e-05	4.96533643758159	Overexpression	****	9.6e-48	47.0177287669604	Methylation	Stemness	0.993	NS	0.565	NS	0.0247	Risky	0.157	NS
HOTTIP	LUAD	0.18065275714982	0.000606187243067913	3.21739320740011	Underexpression	****	1.3e-11	10.8860566476932	Methylation	Stemness	0.0642	NS	0.301	NS	0.0597	NS	0.436	NS
HOTTIP	LUSC	0.314919861593606	0.000149087019385844	3.82656016777779	Overexpression	****	5.2e-89	88.2839966563652	Methylation	Microsatellite instability	0.812	NS	0.232	NS	0.0311	Risky	0.677	NS
HOTTIP	LUSC	0.303220894853542	0.000487188246104432	3.31230319803028	Overexpression	****	5.2e-89	88.2839966563652	Methylation	Stemness	0.812	NS	0.232	NS	0.0311	Risky	0.677	NS
HOTTIP	PAAD	0.40281260533967	0.00205844673892556	2.68646036563029	Overexpression	****	3.6e-40	39.4436974992327	Methylation	Stemness	0.0419	Risky	0.0708	NS	0.0188	Risky	0.000229	Risky
HOTTIP	SKCM	0.415323588699585	2.37687488863366e-05	4.62399367759282	Overexpression	****	6.8e-10	9.16749108729376	Methylation	Microsatellite instability	0.0285	Risky	0.00639	Risky			0.118	NS
HOTTIP	THCA	0.294433494677913	7.04791457644092e-10	9.15193936838789	Unchanged	ns	0.9	0.0457574905606751	Methylation	Tumor mutational burden	4.3e-05	Risky	0.0511	NS	0.0393	Risky	0.00127	Risky
HOXA-AS2	BRCA	0.194457646207721	3.25573659080257e-07	6.48735073946727	Underexpression	****	8.6e-114	113.065501548756	Methylation	Stemness	0.204	NS	0.367	NS	0.695	NS	0.732	NS
HOXA-AS2	KIRP	-0.290736253070241	3.2595142282659e-06	5.48684711885945	Overexpression	***	0.00022	3.65757731917779	Methylation	Microsatellite instability	0.352	NS	0.114	NS	0.288	NS	0.303	NS
HOXA-AS2	LGG	-0.218734791447698	1.33667856490032e-05	4.87397301627836	Overexpression	****	7.6e-28	27.1191864077192	Methylation	Stemness	8.77e-14	Risky	3.79e-11	Risky	0.993	NS	1.9e-08	Risky
HOXA-AS2	LUAD	0.162417187280157	0.0106894179033122	1.97104594383355	Underexpression	****	9.6e-76	75.0177287669604	Methylation	Stemness	0.183	NS	0.388	NS	0.034	Risky	0.918	NS
HOXA-AS2	LUSC	0.266277496827122	6.25157041765881e-06	5.20401087256746	Underexpression	****	6.2e-60	59.2076083105017	Methylation	Stemness	0.119	NS	0.297	NS	0.153	NS	0.899	NS
HOXA-AS2	PAAD	-0.39147631012429	0.00493653296259731	2.30657795873577	Overexpression	****	1.8e-49	48.7447274948967	Methylation	Microsatellite instability	0.0132	Risky	0.00564	Risky	0.156	NS	0.000279	Risky
HOXA-AS2	SARC	0.259471967495727	3.35896754159037e-24	23.473794192817	Unchanged	ns	0.096	1.01772876696043	Methylation	Stemness	0.815	NS	0.476	NS	0.207	NS	0.0537	NS
HOXA-AS2	TGCT	-0.263221010747495	0.00762893076054599	2.11753632670238	Underexpression	****	9.6e-39	38.0177287669604	Methylation	Tumor mutational burden	0.128	NS	0.235	NS	0.892	NS	0.974	NS
HOXA-AS3	KIRC	0.198857580043279	0.0340555264879195	1.46781240127094	Underexpression	****	4e-11	10.397940008672	Methylation	Tumor mutational burden	0.00456	Risky	0.0187	Risky	0.888	NS	0.0553	NS
HOXA-AS3	KIRP	-0.212566961332239	0.0486156317574117	1.31322406624297	Overexpression	****	1.6e-05	4.79588001734407	Methylation	Microsatellite instability	0.0585	NS	0.0095	Risky	0.00233	Risky	0.00789	Risky
HOXA-AS3	KIRP	0.299147691485764	0.0257688960425402	1.58890418652875	Overexpression	****	1.6e-05	4.79588001734407	Methylation	Stemness	0.0585	NS	0.0095	Risky	0.00233	Risky	0.00789	Risky
HOXA-AS3	LUAD	0.258766072347342	5.10704553840142e-06	5.29183026961885	Underexpression	****	2.4e-33	32.6197887582884	Methylation	Stemness	0.0322	Risky	0.14	NS	0.062	NS	0.66	NS
HOXA-AS3	LUSC	0.214072065196327	0.00610716555985589	2.21416030650532	Unchanged	ns	0.07	1.15490195998574	Methylation	Microsatellite instability	0.208	NS	0.487	NS	0.36	NS	0.526	NS
HOXA-AS3	LUSC	0.350380815301654	3.26958487993206e-07	6.48550738366974	Unchanged	ns	0.07	1.15490195998574	Methylation	Stemness	0.208	NS	0.487	NS	0.36	NS	0.526	NS
HOXA-AS3	PAAD	0.374099829967753	1.31739046200166e-10	9.8802854852053	Overexpression	****	7.3e-44	43.1366771398795	Methylation	Stemness	0.00672	Risky	0.0126	Risky	0.0332	Risky	9.79e-05	Risky
HOXA-AS3	SARC	0.291324350852826	1.4892892756545e-16	15.8270209378297	Unchanged	ns	0.62	0.207608310501746	Methylation	Stemness	0.332	NS	0.0675	NS	0.11	NS	0.0166	Risky
HOXA11-AS	BLCA	0.240170414776011	1.90317905117219e-05	4.72052035134615	Underexpression	****	7e-07	6.15490195998574	Methylation	Stemness	0.999	NS	0.758	NS	0.306	NS	0.778	NS
HOXA11-AS	CESC	0.212217171687044	0.0107539505670322	1.96843196418719	Underexpression	****	8.3e-09	8.08092190762393	Methylation	Stemness	0.164	NS	0.147	NS	0.212	NS	0.173	NS
HOXA11-AS	HNSC	0.139646020917633	0.0307363399158508	1.51234784955545	Overexpression	****	6e-18	17.2218487496164	Methylation	Microsatellite instability	0.0641	NS	0.0235	Risky	0.337	NS	0.00355	Risky
HOXA11-AS	HNSC	0.173688428220039	0.00497297653602636	2.30338358989271	Overexpression	****	6e-18	17.2218487496164	Methylation	Stemness	0.0641	NS	0.0235	Risky	0.337	NS	0.00355	Risky
HOXA11-AS	KIRC	0.287472180946024	5.45743335353061e-05	4.26301155921399	Underexpression	****	9.6e-30	29.0177287669604	Methylation	Tumor mutational burden	0.248	NS	0.284	NS	0.696	NS	0.00638	Risky
HOXA11-AS	KIRP	0.215081158520295	0.000285089912018725	3.54501815004275	Underexpression	****	3.9e-12	11.4089353929735	Methylation	Tumor mutational burden	0.968	NS	0.856	NS	0.846	NS	0.574	NS
HOXA11-AS	LIHC	0.202555492201183	0.00152904922709869	2.81557853243387	Overexpression	****	2.4e-20	19.6197887582884	Methylation	Stemness	0.838	NS	0.454	NS	0.0564	NS	0.0526	NS
HOXA11-AS	LUAD	0.240296579778205	0.00106698731840724	2.97184074231732	Overexpression	****	1.5e-12	11.8239087409443	Methylation	Stemness	0.0409	Risky	0.215	NS	0.122	NS	0.641	NS
HOXA11-AS	LUSC	0.30006082153908	0.00164969590452227	2.78259610376151	Overexpression	****	4.8e-94	93.3187587626244	Methylation	Microsatellite instability	0.224	NS	0.789	NS	0.0607	NS	0.849	NS
HOXA11-AS	LUSC	0.375337323887816	4.03667990016514e-06	5.39397568782122	Overexpression	****	4.8e-94	93.3187587626244	Methylation	Stemness	0.224	NS	0.789	NS	0.0607	NS	0.849	NS
HOXA11-AS	PAAD	0.400350591380686	2.85464794510046e-12	11.5444474443106	Overexpression	****	6.6e-41	40.1804560644581	Methylation	Stemness	0.0436	Risky	0.0771	NS	0.0079	Risky	0.00064	Risky
HOXA11-AS	SKCM	0.369036915647274	0.000770274771710649	3.11335432605971	Underexpression	****	1.3e-10	9.88605664769316	Methylation	Microsatellite instability	0.284	NS	0.148	NS			0.408	NS
HOXA11-AS	STAD	-0.266466940684721	5.32883140979496e-06	5.27336801947647	Overexpression	****	8.6e-64	63.0655015487564	Methylation	Microsatellite instability	0.878	NS	0.644	NS	0.548	NS	0.733	NS
HOXA11-AS	STAD	-0.236596819602909	0.0116265885819428	1.93454769519181	Overexpression	****	8.6e-64	63.0655015487564	Methylation	Tumor mutational burden	0.878	NS	0.644	NS	0.548	NS	0.733	NS
HOXA11-AS	TGCT	-0.281980792326467	4.41573007067995e-06	5.35499748247025	Unchanged	ns	0.82	0.0861861476162833	Methylation	Stemness	0.908	NS	0.567	NS	0.857	NS	0.947	NS
HOXA11-AS	THCA	0.339434225654678	0.000134244508225994	3.8721034717061	Overexpression	****	2.4e-05	4.61978875828839	Methylation	Tumor mutational burden	1.13e-06	Risky	0.000512	Risky	0.000578	Risky	6.11e-07	Risky
HOXA11-AS	THYM	0.395137633105059	2.38768832481906e-13	12.6220223641613	Overexpression	****	8.6e-16	15.0655015487564	Methylation	Tumor mutational burden	0.0381	Risky	0.0191	Risky			0.0141	Risky
HOXB-AS3	ACC	0.381722933899603	1.73956284881809e-24	23.7595598759697	Underexpression	****	1.7e-16	15.7695510786217	Methylation	Stemness	0.000121	Risky	6.78e-05	Risky	0.0197	Risky	1.07e-05	Risky
HOXB-AS3	BRCA	0.137243956351365	0.0156693441274264	1.80494918143829	Underexpression	****	4.2e-10	9.3767507096021	Methylation	Stemness	0.244	NS	0.806	NS	0.431	NS	0.303	NS
HOXB-AS3	HNSC	0.196744999899168	0.00151848550343647	2.81858934981592	Overexpression	**	0.0097	2.01322826573376	Methylation	Stemness	0.871	NS	0.704	NS	0.642	NS	0.542	NS
HOXB-AS3	KICH	-0.507753175206375	0.000139051968641356	3.85682285819122	Unchanged	ns	0.08	1.09691001300806	Methylation	Stemness	0.385	NS	0.159	NS	0.476	NS	0.246	NS
HOXB-AS3	KIRC	0.213961561699542	0.0394142168818604	1.40434709798009	Underexpression	****	3.1e-45	44.5086383061657	Methylation	Tumor mutational burden	0.000289	Risky	0.000101	Risky	0.636	NS	0.00113	Risky
HOXB-AS3	LUAD	0.184507309914334	0.000442288801700078	3.35429405638312	Underexpression	****	4.8e-80	79.3187587626244	Methylation	Stemness	0.0291	Risky	0.392	NS	0.139	NS	0.494	NS
HOXB-AS3	PAAD	-0.344092002877691	0.000106608437675432	3.97220842109872	Overexpression	****	3.1e-51	50.5086383061657	Methylation	Microsatellite instability	0.00523	Risky	0.00755	Risky	0.00938	Risky	6.84e-05	Risky
HOXB-AS3	PAAD	0.255311441955892	0.00148959807877676	2.8269308964978	Overexpression	****	3.1e-51	50.5086383061657	Methylation	Stemness	0.00523	Risky	0.00755	Risky	0.00938	Risky	6.84e-05	Risky
HOXB-AS3	THCA	0.200294187002187	0.0130162183466918	1.88551517473254	Underexpression	****	7e-16	15.1549019599857	Methylation	Tumor mutational burden	0.000445	Risky	0.0088	Risky	0.000673	Risky	0.00026	Risky
HOXB-AS3	THYM	0.780074667890046	1.20881680223947e-31	30.9176395120466	Overexpression	****	7.7e-20	19.1135092748275	Methylation	Stemness	0.557	NS	0.196	NS			0.058	NS
HPD	BLCA	0.357319833828546	1.24493275357374e-12	11.9048541068338	Underexpression	****	3.7e-12	11.431798275933	Methylation	Stemness	0.0597	NS	0.303	NS	0.42	NS	1	NS
HPD	BRCA	0.426000921975226	2.30203670691606e-37	36.637887755648	Underexpression	****	2.1e-107	106.677780705266	Methylation	Stemness	0.0398	Protective	0.19	NS	0.407	NS	0.355	NS
HPD	HNSC	-0.150657010255399	0.0137671501369423	1.86115595138389	Underexpression	***	0.00081	3.09151498112135	Methylation	Microsatellite instability	0.618	NS	0.583	NS	0.233	NS	0.331	NS
HPD	HNSC	-0.150331218063063	0.0255266547178607	1.59300609599743	Underexpression	***	0.00081	3.09151498112135	Methylation	Tumor mutational burden	0.618	NS	0.583	NS	0.233	NS	0.331	NS
HPD	KIRP	-0.202941605100447	0.0124652158043772	1.90430019836046	Underexpression	****	7.3e-21	20.1366771398795	Methylation	Microsatellite instability	0.292	NS	0.113	NS	0.556	NS	0.137	NS
HPD	LGG	0.460113234386525	3.63451082779454e-27	26.4395540329715	Overexpression	****	2.4e-05	4.61978875828839	Methylation	Stemness	4.95e-23	Protective	2.84e-25	Protective	0.0297	Protective	4.7e-24	Protective
HPD	LUAD	0.229113496896091	1.3626197793376e-05	4.86562531127595	Underexpression	****	6.8e-107	106.167491087294	Methylation	Stemness	0.96	NS	0.327	NS	0.197	NS	0.46	NS
HPD	PAAD	0.293631770150735	0.00407068701551757	2.39033228810428	Underexpression	****	1.8e-26	25.7447274948967	Methylation	Stemness	0.00367	Protective	0.0107	Protective	0.0277	Protective	0.0293	Protective
HPD	STAD	0.212723273110262	0.0351020282504779	1.45466778858998	Underexpression	****	1.2e-20	19.9208187539524	Methylation	Stemness	0.0717	NS	0.5	NS	0.452	NS	0.691	NS
HPGD	BLCA	-0.21860388250752	0.000357829270249489	3.44632413725129	Underexpression	**	0.0047	2.32790214206428	Methylation	Microsatellite instability	0.0121	Risky	0.0587	NS	0.604	NS	0.142	NS
HPGD	BLCA	-0.225427166062735	9.243595882085e-05	4.0341590495643	Underexpression	**	0.0047	2.32790214206428	Methylation	Stemness	0.0121	Risky	0.0587	NS	0.604	NS	0.142	NS
HPGD	LGG	0.257005282034978	9.243595882085e-05	4.0341590495643	Overexpression	****	1.8e-06	5.74472749489669	Methylation	Stemness	0.0216	Protective	0.000476	Protective	0.508	NS	1.31e-05	Protective
HPGD	PAAD	-0.326560364989397	4.10524435443683e-06	5.38666098747873	Overexpression	****	3.4e-54	53.4685210829577	Methylation	Stemness	0.0364	Protective	0.0956	NS	0.281	NS	0.206	NS
HPGDS	BRCA	-0.14315299865008	0.000794887627784187	3.09969426264248	Underexpression	****	5.7e-05	4.24412514432751	Methylation	Stemness	0.143	NS	0.152	NS	0.00784	Protective	0.0703	NS
HPGDS	CESC	-0.271758414594584	0.0142372762145701	1.84657308921951	Underexpression	**	0.003	2.52287874528034	Methylation	Tumor mutational burden	0.813	NS	0.727	NS	0.614	NS	0.624	NS
HPGDS	GBM	0.64315275882541	1.6849152649118e-10	9.77342193509327	Overexpression	****	6.1e-79	78.2146701649892	Methylation	Stemness	0.0493	Protective	0.0475	Protective			0.0312	Protective
HPGDS	LAML	-0.274163428670665	1.22351547347421e-19	18.9123905338709	Overexpression	****	2e-19	18.698970004336	Methylation	Stemness	0.461	NS						
HPGDS	LUAD	0.164603344470011	0.0119455777865485	1.92279283934724	Underexpression	****	8.6e-29	28.0655015487564	Methylation	Microsatellite instability	0.671	NS	0.586	NS	0.54	NS	0.99	NS
HPGDS	THYM	-0.726834076303104	0.0106858615042475	1.9711904588571	Overexpression	****	3.7e-59	58.431798275933	Methylation	Stemness	0.033	Risky	0.491	NS			0.805	NS
HPRT1	BRCA	-0.255700138179349	0.0239346789809315	1.62097239303037	Overexpression	****	3.7e-106	105.431798275933	Methylation	Microsatellite instability	0.0114	Protective	0.00282	Protective	0.159	NS	0.147	NS
HPRT1	BRCA	-0.262078721309306	2.49190625670217e-13	12.6034682994778	Overexpression	****	3.7e-106	105.431798275933	Methylation	Stemness	0.0114	Protective	0.00282	Protective	0.159	NS	0.147	NS
HPRT1	SKCM	-0.157811194421647	0.0201883966762409	1.69489817052196	Overexpression	****	4.5e-54	53.3467874862247	Methylation	Tumor mutational burden	0.144	NS	0.153	NS			0.57	NS
HPRT1	STAD	0.211805050040599	2.35194576717754e-10	9.62857269674857	Overexpression	****	2.7e-75	74.568636235841	Methylation	Microsatellite instability	0.107	NS	0.00961	Protective	0.0102	Protective	0.00128	Protective
HRASLS2	CESC	-0.470636475218579	6.69094660175731e-09	8.17451243606806	Overexpression	**	0.0061	2.21467016498923	Methylation	Tumor mutational burden	0.118	NS	0.074	NS	0.357	NS	0.0316	Risky
HRASLS2	COAD	-0.199234051407811	0.0424881622620657	1.37173205301744	Unchanged	ns	0.48	0.318758762624413	Methylation	Stemness	0.247	NS	0.153	NS	0.148	NS	0.454	NS
HRASLS2	HNSC	-0.132541133439883	0.00360310873624079	2.44332263134488	Overexpression	***	0.00092	3.03621217265444	Methylation	Microsatellite instability	0.636	NS	0.492	NS	0.243	NS	0.494	NS
HRASLS2	HNSC	-0.199434011184701	0.000693424761802047	3.15900065399491	Overexpression	***	0.00092	3.03621217265444	Methylation	Tumor mutational burden	0.636	NS	0.492	NS	0.243	NS	0.494	NS
HRASLS2	KIRP	0.179816442504497	1.93636399253554e-06	5.713013001836	Underexpression	***	0.00017	3.76955107862173	Methylation	Microsatellite instability	0.741	NS	0.182	NS	0.417	NS	0.698	NS
HRASLS2	LUAD	0.165785042208365	0.00945196073665838	2.02447809109045	Underexpression	****	1.8e-20	19.7447274948967	Methylation	Microsatellite instability	0.23	NS	0.379	NS	0.876	NS	0.604	NS
HRASLS2	PCPG	-0.287782301542616	0.0478043826352987	1.32053228608505	Overexpression	*	0.047	1.32790214206428	Methylation	Microsatellite instability	0.183	NS	0.0076	Risky	0.91	NS	0.051	NS
HRASLS2	PRAD	0.230586745982714	0.00112815131524507	2.94763264594783	Underexpression	**	0.0035	2.45593195564972	Methylation	Stemness	0.97	NS	0.952	NS	0.0706	NS	0.0476	Protective
HRASLS2	THCA	0.131654528296801	4.20718168600799e-08	7.3760087326878	Unchanged	ns	0.45	0.346787486224656	Methylation	Stemness	0.129	NS	0.00303	Risky	0.205	NS	0.768	NS
HRASLS2	THYM	-0.458633378557599	5.24997957553135e-08	7.27984238616572	Overexpression	**	0.0034	2.46852108295775	Methylation	Stemness	0.061	NS	0.918	NS			0.199	NS
HSD11B1	CESC	-0.316560359927484	0.0337607847081236	1.47158746754261	Underexpression	**	0.0068	2.16749108729376	Methylation	Microsatellite instability	0.952	NS	0.744	NS	0.0767	NS	0.548	NS
HSD11B1	GBM	-0.579211253837495	3.21904695793163e-05	4.49227268798607	Underexpression	***	0.00068	3.16749108729376	Methylation	Tumor mutational burden	0.565	NS	0.537	NS			0.24	NS
HSD11B1	PRAD	-0.144709457768158	0.0382044752817526	1.41788576074459	Underexpression	****	4e-43	42.397940008672	Methylation	Tumor mutational burden	0.385	NS	0.415	NS	1.03e-05	Protective	0.00053	Protective
HSD11B1	SKCM	-0.198934164848801	4.17276617143924e-05	4.3795759510896	Underexpression	****	6.2e-175	174.207608310502	Methylation	Stemness	0.00829	Protective	0.0223	Protective			0.0726	NS
HSD11B1L	GBM	0.388468385532844	1.9166578251968e-16	15.7174554134094	Underexpression	****	1.4e-28	27.8538719643218	Methylation	Stemness	0.044	Protective	0.0487	Protective			0.736	NS
HSD11B1L	HNSC	-0.141741439377394	0.0170990275552924	1.76702858781717	Unchanged	ns	0.39	0.408935392973501	Methylation	Tumor mutational burden	0.156	NS	0.295	NS	0.568	NS	0.221	NS
HSD11B1L	KIRC	0.210637549268751	0.0475882308410324	1.32250044040526	Underexpression	****	5.8e-21	20.2365720064371	Methylation	Tumor mutational burden	0.193	NS	0.496	NS	0.199	NS	0.146	NS
HSD11B1L	KIRP	0.207973264926862	0.00896954687685339	2.04722949606993	Overexpression	****	7e-07	6.15490195998574	Methylation	Microsatellite instability	1.14e-05	Risky	1.46e-07	Risky	0.00901	Risky	0.000632	Risky
HSD11B1L	KIRP	0.262226326888243	0.000272149978964328	3.56519169491544	Overexpression	****	7e-07	6.15490195998574	Methylation	Stemness	1.14e-05	Risky	1.46e-07	Risky	0.00901	Risky	0.000632	Risky
HSD11B1L	THCA	0.186511975537071	9.99863190735915e-31	30.0000594195731	Unchanged	ns	0.062	1.20760831050175	Methylation	Stemness	0.0338	Risky	0.0173	Risky	0.00813	Risky	0.011	Risky
HSD11B2	BLCA	-0.261989627615767	1.47187312739257e-06	5.83212962372678	Unchanged	ns	0.15	0.823908740944319	Methylation	Stemness	0.516	NS	0.966	NS	0.616	NS	0.485	NS
HSD17B1	GBM	-0.493858056595843	0.00172937570276318	2.7621106470315	Overexpression	*	0.023	1.63827216398241	Methylation	Tumor mutational burden	0.0486	Protective	0.0656	NS			0.763	NS
HSD17B1	KIRC	-0.255439536116372	5.09124083429988e-08	7.29317635876042	Underexpression	****	2.3e-11	10.6382721639824	Methylation	Microsatellite instability	0.00513	Risky	0.0167	Risky	0.0561	NS	0.153	NS
HSD17B1	LIHC	0.177667742358487	4.75175709156587e-05	4.32314576846645	Overexpression	****	1.1e-22	21.9586073148418	Methylation	Microsatellite instability	0.376	NS	0.518	NS	0.412	NS	0.301	NS
