genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
PLA2G10	CESC	-0.206640620108122	0.00492091074278962	2.30795451228059	Overexpression	**	0.0041	2.38721614328026	Methylation	Stemness	0.661	NS	0.613	NS	0.235	NS	0.15	NS
PLA2G10	COAD	0.213662800900353	0.000894109383591487	3.04860934721721	Overexpression	**	0.0015	2.82390874094432	Methylation	TMB	0.618	NS	0.308	NS	0.143	NS	0.877	NS
PLA2G10	COAD	-0.473146756247621	0.00364862227432604	2.43787109488884	Overexpression	**	0.0015	2.82390874094432	Methylation	Stemness	0.618	NS	0.308	NS	0.143	NS	0.877	NS
PLA2G10	DLBC	-0.422678354350517	5.67705731210972e-09	8.24587672138012	Overexpression	****	9.8e-20	19.0087739243075	Methylation	Stemness	0.554	NS	0.917	NS	0.714	NS	0.89	NS
PLA2G10	ESCA	-0.302503576029127	4.16564909742429e-16	15.3803173165944	Overexpression	****	1.1e-64	63.9586073148418	Methylation	Stemness	0.94	NS	0.827	NS	0.0146	Risky	0.446	NS
PLA2G10	HNSC	-0.268777005872945	0.0469131025207428	1.32870584475305	Overexpression	**	0.0059	2.22914798835786	Methylation	Stemness	0.0482	Risky	0.0448	Risky	0.308	NS	0.0244	Risky
PLA2G10	KICH	-0.363326159375882	6.0919420657792e-17	16.2152442354463	Unchanged	ns	0.42	0.3767507096021	Methylation	Stemness	0.276	NS	0.308	NS	0.203	NS	0.0536	NS
PLA2G10	KIRP	-0.189849181078458	0.0202393149639822	1.69380419106135	Unchanged	ns	0.2	0.698970004336019	Methylation	MSI	0.4	NS	0.564	NS	0.299	NS	0.677	NS
PLA2G10	LGG	-0.195325504739141	0.000155516752760256	3.80822282053139	Underexpression	****	3.1e-24	23.5086383061657	Methylation	MSI	6.11e-10	Protective	3.13e-10	Protective	0.0781	NS	1.16e-15	Protective
PLA2G10	LGG	0.132547141709232	0.000588047943128304	3.23058726476184	Underexpression	****	3.1e-24	23.5086383061657	Methylation	Stemness	6.11e-10	Protective	3.13e-10	Protective	0.0781	NS	1.16e-15	Protective
PLA2G10	LGG	-0.182745184704691	0.021923348020594	1.65909312191039	Underexpression	****	3.1e-24	23.5086383061657	Methylation	TMB	6.11e-10	Protective	3.13e-10	Protective	0.0781	NS	1.16e-15	Protective
PLA2G10	LIHC	-0.392105405250742	7.10993041280697e-09	8.14813464983027	Overexpression	****	7.7e-10	9.11350927482752	Methylation	Stemness	0.548	NS	0.223	NS	0.00594	Protective	0.0406	Protective
PLA2G10	LUAD	-0.187403558196342	0.0469131025207428	1.32870584475305	Overexpression	***	0.00012	3.92081875395238	Methylation	Stemness	0.204	NS	0.183	NS	0.912	NS	0.698	NS
PLA2G10	LUAD	-0.218162939077373	8.27159223713748e-05	4.08241088304196	Overexpression	***	0.00012	3.92081875395238	Methylation	MSI	0.204	NS	0.183	NS	0.912	NS	0.698	NS
PLA2G10	PAAD	-0.336364256191044	1.81251611168886e-05	4.7417181242403	Overexpression	****	5e-34	33.301029995664	Methylation	MSI	0.565	NS	0.316	NS	0.904	NS	0.572	NS
PLA2G10	PAAD	-0.473783742797427	0.0413593278062547	1.38342652824116	Overexpression	****	5e-34	33.301029995664	Methylation	Stemness	0.565	NS	0.316	NS	0.904	NS	0.572	NS
PLA2G10	PCPG	-0.249472820859481	0.017157095135994	1.76555624056658	Unchanged	ns	0.2	0.698970004336019	Methylation	TMB	0.583	NS	0.083	NS	0.564	NS	0.323	NS
PLA2G10	PRAD	-0.588914634984034	5.42786758581898e-49	48.2653707556051	Unchanged	ns	0.057	1.24412514432751	Methylation	Stemness	0.103	NS	0.388	NS	0.794	NS	0.939	NS
PLA2G10	READ	-0.38603754937111	5.15597847345491e-16	15.2876889045225	Overexpression	****	5.2e-05	4.2839966563652	Methylation	Stemness	0.582	NS	0.265	NS	0.931	NS	0.698	NS
PLA2G10	STAD	-0.579576666882565	4.91249504079977e-15	14.3086978750398	Overexpression	****	9.6e-16	15.0177287669604	Methylation	Stemness	0.589	NS	0.851	NS	0.363	NS	0.95	NS
PLA2G10	STAD	-0.212183189344703	0.022153752078263	1.65455270876884	Overexpression	****	9.6e-16	15.0177287669604	Methylation	MSI	0.589	NS	0.851	NS	0.363	NS	0.95	NS
PLA2G10	TGCT	-0.30312582048336	0.000962615995595539	3.01654692601503	Underexpression	****	3e-29	28.5228787452803	Methylation	Stemness	0.735	NS	0.88	NS	0.189	NS	0.242	NS
PLA2G10	THCA	-0.158948479364112	0.00347151751476679	2.45948063926603	Overexpression	****	5e-40	39.301029995664	Methylation	Stemness	0.403	NS	0.672	NS	0.622	NS	0.484	NS
PLA2G10	THYM	0.690326333575026	6.4799439397363e-32	31.1884287513468	Overexpression	****	2.9e-43	42.537602002101	Methylation	Stemness	0.057	NS	0.47	NS			0.644	NS
PLA2G10	UCEC	-0.557409433465006	0.0030731476889106	2.51241656797738	Overexpression	****	6.4e-26	25.1938200260161	Methylation	Stemness	0.396	NS	0.118	NS	0.123	NS	0.213	NS
PLA2G12A	ACC	0.401311444111765	0.00685943926182411	2.16371138508757	Unchanged	ns	0.76	0.119186407719209	Methylation	TMB	0.984	NS	0.982	NS	0.0158	Risky	0.0989	NS
PLA2G12A	BRCA	0.151490688567085	0.00179967739808127	2.7448053375576	Overexpression	****	6.1e-64	63.2146701649892	Methylation	TMB	0.828	NS	0.979	NS	0.705	NS	0.923	NS
PLA2G12A	CESC	0.200356983138432	0.0134854042867846	1.87013602904886	Overexpression	***	0.00057	3.24412514432751	Methylation	Stemness	0.281	NS	0.454	NS	0.0904	NS	0.0272	Protective
PLA2G12A	HNSC	0.196195510483177	0.000178160964252776	3.74918744545467	Unchanged	ns	0.072	1.14266750356873	Methylation	MSI	0.182	NS	0.019	Risky	0.228	NS	0.051	NS
PLA2G12A	HNSC	0.164202666972544	4.30310153018617e-08	7.36621840676908	Unchanged	ns	0.072	1.14266750356873	Methylation	TMB	0.182	NS	0.019	Risky	0.228	NS	0.051	NS
PLA2G12A	KIRP	0.188658531803495	1.07431340087212e-11	10.9688690068911	Unchanged	ns	0.94	0.0268721464003014	Methylation	Stemness	0.00949	Risky	0.000915	Risky	0.0308	Risky	0.000696	Risky
PLA2G12A	LGG	0.311848430458911	0.0371705987523297	1.42980044313515	Overexpression	****	9.6e-84	83.0177287669604	Methylation	Stemness	3.37e-08	Protective	1.37e-08	Protective	0.0356	Protective	2.81e-10	Protective
PLA2G12A	LIHC	0.188651338228167	0.00283495450006411	2.54745390697554	Underexpression	**	0.0065	2.18708664335714	Methylation	MSI	0.188	NS	0.752	NS	0.847	NS	0.518	NS
PLA2G12A	SKCM	0.18439434058507	9.71260469007543e-11	10.0126642869991	Unchanged	ns	0.32	0.494850021680094	Methylation	TMB	0.953	NS	0.704	NS			0.599	NS
PLA2G12A	STAD	0.30887185729599	0.00915829003651179	2.03818560679412	Overexpression	****	8.4e-36	35.0757207139381	Methylation	TMB	0.379	NS	0.314	NS	0.126	NS	0.301	NS
PLA2G12A	UCS	0.768598610922367	0.000850908597524272	3.07011708823829	Overexpression	****	2.8e-08	7.55284196865778	Methylation	TMB	0.456	NS	0.349	NS	0.79	NS	0.297	NS
PLA2G12B	CHOL	-0.668753550379042	0.0331210410896962	1.47989602054645	Underexpression	****	4.4e-06	5.35654732351381	Methylation	TMB	0.608	NS	0.788	NS	0.575	NS	0.339	NS
PLA2G12B	COAD	0.341875025095172	0.000534350923386653	3.27217343578906	Overexpression	****	1.2e-10	9.92081875395237	Methylation	MSI	0.967	NS	0.711	NS	0.464	NS	0.854	NS
PLA2G12B	COAD	0.367753600422495	3.39065310921122e-08	7.46971663972991	Overexpression	****	1.2e-10	9.92081875395237	Methylation	TMB	0.967	NS	0.711	NS	0.464	NS	0.854	NS
PLA2G12B	COAD	-0.334053794392089	0.0227325273692553	1.64335227736333	Overexpression	****	1.2e-10	9.92081875395237	Methylation	Stemness	0.967	NS	0.711	NS	0.464	NS	0.854	NS
PLA2G12B	ESCA	-0.345492144012213	1.63744994268025e-07	6.78583196764154	Overexpression	****	7.6e-20	19.1191864077192	Methylation	Stemness	0.948	NS	0.833	NS	0.241	NS	0.727	NS
PLA2G12B	GBM	-0.440132832047819	0.000264403939719166	3.57773207798539	Unchanged	ns	0.39	0.408935392973501	Methylation	TMB	0.688	NS	0.652	NS			0.719	NS
PLA2G12B	HNSC	-0.14228257592599	3.47496068418122e-05	4.45905010466804	Unchanged	ns	0.54	0.267606240177031	Methylation	Stemness	0.603	NS	0.384	NS	0.552	NS	0.548	NS
PLA2G12B	KIRP	-0.218164740324934	0.0101932369991144	1.99168787805318	Underexpression	****	4.2e-09	8.3767507096021	Methylation	TMB	0.483	NS	0.104	NS	0.898	NS	0.274	NS
PLA2G12B	LGG	0.291601567274973	0.0254069978183333	1.59504664970607	Underexpression	*	0.014	1.85387196432176	Methylation	Stemness	1.56e-06	Protective	9.21e-07	Protective	0.741	NS	1.64e-09	Protective
PLA2G12B	LIHC	-0.17966342179777	0.0115808755728972	1.93625860450299	Overexpression	****	7.1e-21	20.1487416512809	Methylation	TMB	0.985	NS	0.491	NS	0.0811	NS	0.135	NS
PLA2G12B	LIHC	-0.483161280686618	3.5242509994344e-10	9.45293316842474	Overexpression	****	7.1e-21	20.1487416512809	Methylation	Stemness	0.985	NS	0.491	NS	0.0811	NS	0.135	NS
PLA2G12B	PCPG	-0.311566493065954	7.69157122806086e-06	5.11398493380399	Unchanged	ns	0.4	0.397940008672038	Methylation	MSI	0.367	NS	0.0127	Risky	0.303	NS	0.00833	Risky
PLA2G12B	PRAD	0.424101831988629	0.00127131128646726	2.89574809740609	Unchanged	ns	0.55	0.259637310505756	Methylation	Stemness	0.548	NS	0.886	NS	0.781	NS	0.774	NS
PLA2G12B	SKCM	-0.186945915701156	8.55981380887414e-24	23.067535681895	Underexpression	*	0.019	1.72124639904717	Methylation	Stemness	0.751	NS	0.329	NS			0.172	NS
PLA2G12B	STAD	-0.175935488322537	6.47028244861366e-23	22.1890767605683	Overexpression	****	4.2e-24	23.3767507096021	Methylation	Stemness	0.22	NS	0.506	NS	0.324	NS	0.202	NS
PLA2G15	BRCA	0.149440052924999	0.000355668276925754	3.44895486905793	Overexpression	****	1.8e-32	31.7447274948967	Methylation	Stemness	0.025	Protective	0.0475	Protective	0.0378	Protective	0.00598	Protective
PLA2G15	BRCA	0.124271932014115	0.0011681022439429	2.93251914178114	Overexpression	****	1.8e-32	31.7447274948967	Methylation	MSI	0.025	Protective	0.0475	Protective	0.0378	Protective	0.00598	Protective
PLA2G15	CESC	-0.263374260359876	0.000163570710977531	3.78629445860846	Overexpression	**	0.0027	2.56863623584101	Methylation	TMB	0.597	NS	0.77	NS	0.379	NS	0.459	NS
PLA2G15	COAD	0.314088400042251	0.0363738893061752	1.43921025918992	Overexpression	****	3.8e-22	21.4202164033832	Methylation	MSI	0.729	NS	0.891	NS	0.284	NS	0.647	NS
PLA2G15	COAD	0.27943441550421	0.0209871464167996	1.67804660761513	Overexpression	****	3.8e-22	21.4202164033832	Methylation	TMB	0.729	NS	0.891	NS	0.284	NS	0.647	NS
PLA2G15	LGG	0.446444041895943	2.28191285797128e-25	24.6417009445036	Overexpression	****	6.7e-81	80.1739251972992	Methylation	Stemness	2.17e-06	Protective	3.51e-06	Protective	0.0568	NS	7.64e-06	Protective
PLA2G15	LIHC	-0.180041905190214	0.00706398029521352	2.15095052088179	Unchanged	ns	0.082	1.08618614761628	Methylation	Stemness	0.542	NS	0.614	NS	0.948	NS	0.713	NS
PLA2G15	PAAD	-0.391312811579926	0.021971667487044	1.6581369820899	Overexpression	****	5.5e-51	50.2596373105058	Methylation	MSI	0.076	NS	0.147	NS	0.168	NS	0.0118	Risky
PLA2G15	PAAD	0.287388772441456	0.00634089725328166	2.19784928398294	Overexpression	****	5.5e-51	50.2596373105058	Methylation	Stemness	0.076	NS	0.147	NS	0.168	NS	0.0118	Risky
PLA2G15	PCPG	-0.231709586845803	6.79788275246001e-05	4.16762633024998	Overexpression	*	0.023	1.63827216398241	Methylation	MSI	0.115	NS	0.00383	Risky	0.683	NS	0.0127	Risky
PLA2G15	STAD	-0.259787060661936	3.30219658105443e-06	5.48119707658323	Overexpression	****	5.1e-42	41.2924298239021	Methylation	MSI	0.77	NS	0.981	NS	0.245	NS	0.441	NS
PLA2G15	TGCT	-0.469328014040956	3.00411547865377e-08	7.52228337700137	Underexpression	****	1.3e-08	7.88605664769316	Methylation	Stemness	0.949	NS	0.926	NS	0.173	NS	0.175	NS
PLA2G15	THYM	-0.493439599719492	2.75792823776636e-07	6.55941703850373	Overexpression	****	1.1e-53	52.9586073148418	Methylation	Stemness	0.0925	NS	0.609	NS			0.39	NS
PLA2G16	BLCA	-0.199465650531268	0.00115105066329262	2.93890556055423	Unchanged	ns	0.094	1.0268721464003	Methylation	Stemness	0.217	NS	0.308	NS	0.8	NS	0.23	NS
PLA2G16	COAD	-0.189515822356257	5.18936461366579e-10	9.28488581395722	Underexpression	**	0.0048	2.31875876262441	Methylation	Stemness	0.903	NS	0.907	NS	0.375	NS	0.915	NS
PLA2G16	ESCA	-0.251789493718896	0.030769962981224	1.51187302624392	Unchanged	ns	0.077	1.11350927482752	Methylation	Stemness	0.316	NS	0.0408	Risky	0.522	NS	0.627	NS
PLA2G16	GBM	0.416293466217342	9.98834594217769e-13	12.0005064244527	Overexpression	****	4.1e-06	5.38721614328026	Methylation	Stemness	0.192	NS	0.161	NS			0.0647	NS
PLA2G16	LGG	0.45139181741164	0.0142364128086705	1.84659942738859	Overexpression	****	1.2e-07	6.92081875395237	Methylation	Stemness	1.99e-09	Protective	1.1e-10	Protective	0.582	NS	2.5e-11	Protective
PLA2G16	PRAD	0.287708833492215	5.32834639418997e-26	25.2734075495669	Overexpression	*	0.013	1.88605664769316	Methylation	Stemness	0.806	NS	0.482	NS	0.773	NS	0.137	NS
PLA2G16	TGCT	-0.564115043584625	0.0157471024415674	1.80279934723356	Underexpression	****	2.3e-47	46.6382721639824	Methylation	Stemness	0.591	NS	0.777	NS	0.606	NS	0.76	NS
PLA2G16	THCA	0.140733875846161	0.0234006889935063	1.63077135533889	Overexpression	****	2.1e-95	94.6777807052661	Methylation	Stemness	0.659	NS	0.901	NS	0.0454	Risky	0.18	NS
PLA2G16	THYM	0.364837497230675	0.0016063734988891	2.79415346923948	Overexpression	****	2.9e-22	21.537602002101	Methylation	TMB	0.681	NS	0.203	NS			0.102	NS
PLA2G1B	BLCA	-0.224174974833671	0.000854535179001672	3.06827005379541	Underexpression	***	0.00075	3.1249387366083	Methylation	MSI	0.809	NS	0.724	NS	0.701	NS	0.787	NS
PLA2G1B	BLCA	-0.247289279306744	8.28058532488904e-06	5.08193896341019	Underexpression	***	0.00075	3.1249387366083	Methylation	Stemness	0.809	NS	0.724	NS	0.701	NS	0.787	NS
PLA2G1B	CESC	-0.173463099760219	0.0066536739229893	2.17693848644231	Underexpression	****	7e-07	6.15490195998574	Methylation	MSI	0.865	NS	0.56	NS	0.825	NS	0.641	NS
PLA2G1B	COAD	-0.340454101690838	6.17961896000663e-10	9.20903830301285	Underexpression	****	5e-41	40.301029995664	Methylation	Stemness	0.401	NS	0.112	NS	0.636	NS	0.913	NS
PLA2G1B	COAD	0.227615973597248	0.00706358745475224	2.15097467343907	Underexpression	****	5e-41	40.301029995664	Methylation	TMB	0.401	NS	0.112	NS	0.636	NS	0.913	NS
PLA2G1B	ESCA	-0.233571361610934	7.97507553615314e-08	7.09826519481885	Underexpression	****	2.3e-39	38.6382721639824	Methylation	Stemness	0.53	NS	0.6	NS	0.048	Risky	0.368	NS
PLA2G1B	GBM	-0.431305878477666	0.00708850583443033	2.14944529884343	Underexpression	***	0.00055	3.25963731050576	Methylation	Stemness	0.212	NS	0.259	NS			0.17	NS
PLA2G1B	HNSC	-0.180303733286575	0.00651847776016162	2.18585381186751	Unchanged	ns	0.6	0.221848749616356	Methylation	MSI	0.0449	Risky	0.118	NS	0.0692	NS	0.285	NS
PLA2G1B	HNSC	-0.273190560444963	0.0288777410955461	1.53943678160475	Unchanged	ns	0.6	0.221848749616356	Methylation	Stemness	0.0449	Risky	0.118	NS	0.0692	NS	0.285	NS
PLA2G1B	KIRC	0.208198592236679	0.00439484414261176	2.35705652200179	Unchanged	ns	0.12	0.920818753952375	Methylation	Stemness	0.352	NS	0.628	NS	0.111	NS	0.228	NS
PLA2G1B	LGG	0.208876714007986	0.00802943435599058	2.09531504808677	Underexpression	**	0.0014	2.85387196432176	Methylation	Stemness	1.42e-15	Protective	1.07e-15	Protective	0.0573	NS	1.69e-17	Protective
PLA2G1B	LIHC	-0.323850594334097	4.20371906370288e-09	8.37636631575523	Unchanged	ns	0.059	1.22914798835786	Methylation	Stemness	0.82	NS	0.297	NS	0.321	NS	0.436	NS
PLA2G1B	LUAD	-0.19022077177652	0.00116365380283175	2.93417620687088	Underexpression	****	3.2e-40	39.4948500216801	Methylation	MSI	0.906	NS	0.98	NS	0.773	NS	0.846	NS
PLA2G1B	LUSC	-0.187916079296274	4.23879037197364e-05	4.37275806079584	Underexpression	****	3.9e-100	99.4089353929735	Methylation	Stemness	0.35	NS	0.297	NS	0.84	NS	0.636	NS
PLA2G1B	PAAD	-0.356669458426121	0.000213626675255921	3.67034451852961	Underexpression	****	3.6e-50	49.4436974992327	Methylation	MSI	0.913	NS	0.482	NS	0.727	NS	0.39	NS
PLA2G1B	PAAD	-0.292212288679817	0.00350227887846915	2.45564927499784	Underexpression	****	3.6e-50	49.4436974992327	Methylation	Stemness	0.913	NS	0.482	NS	0.727	NS	0.39	NS
PLA2G1B	PCPG	-0.264734549178675	0.0395473607135146	1.40288249486679	Underexpression	**	0.0029	2.53760200210104	Methylation	MSI	0.0164	Risky	0.00246	Risky	0.165	NS	0.0121	Risky
PLA2G1B	PRAD	-0.187042921059692	0.000964414074473287	3.0157364602383	Underexpression	****	8.2e-10	9.08618614761628	Methylation	TMB	0.622	NS	0.328	NS	0.0346	Protective	0.0645	NS
PLA2G1B	SKCM	-0.336748979459258	4.45749442815746e-05	4.35090919101789	Underexpression	****	4.4e-33	32.3565473235138	Methylation	MSI	0.445	NS	0.532	NS			0.516	NS
PLA2G1B	THYM	0.603133097467636	8.13479158327703e-12	11.0896535693887	Unchanged	ns	0.43	0.366531544420413	Methylation	Stemness	0.162	NS	0.319	NS			0.321	NS
PLA2G2A	CESC	-0.190382019960188	0.0179485941793872	1.74596956179565	Underexpression	***	1e-04	4	Methylation	Stemness	0.0775	NS	0.116	NS	0.06	NS	0.0259	Risky
PLA2G2A	COAD	-0.247774587376467	4.9678394416712e-05	4.30383244880632	Underexpression	****	7.7e-08	7.11350927482752	Methylation	MSI	0.0645	NS	0.004	Risky	0.0487	Risky	0.0541	NS
PLA2G2A	COAD	-0.194826177020933	0.00762311944381375	2.11786727537849	Underexpression	****	7.7e-08	7.11350927482752	Methylation	Stemness	0.0645	NS	0.004	Risky	0.0487	Risky	0.0541	NS
PLA2G2A	ESCA	-0.304797528172566	0.0179485941793872	1.74596956179565	Underexpression	****	1.1e-25	24.9586073148418	Methylation	Stemness	0.628	NS	0.0647	NS	0.0562	NS	0.0541	NS
PLA2G2A	HNSC	-0.261001449469427	0.00054855192473263	3.260782256772	Underexpression	****	6e-18	17.2218487496164	Methylation	Stemness	0.00123	Risky	0.00285	Risky	0.136	NS	0.0165	Risky
PLA2G2A	LGG	0.147940295651359	2.83495991603786e-08	7.54745307728841	Underexpression	****	1.6e-85	84.7958800173441	Methylation	Stemness	8.01e-12	Protective	1.22e-11	Protective	0.705	NS	4.31e-10	Protective
PLA2G2A	LIHC	-0.293809460310922	0.016231622136404	1.78963807600334	Underexpression	****	2.4e-09	8.61978875828839	Methylation	Stemness	0.671	NS	0.794	NS	0.165	NS	0.686	NS
PLA2G2A	LUAD	-0.332212932620574	0.0102195253723607	1.99056927376601	Underexpression	****	4.8e-71	70.3187587626244	Methylation	TMB	0.173	NS	0.4	NS	0.882	NS	0.461	NS
PLA2G2A	LUAD	-0.274069730677885	0.000299605022178411	3.52345091097895	Underexpression	****	4.8e-71	70.3187587626244	Methylation	MSI	0.173	NS	0.4	NS	0.882	NS	0.461	NS
PLA2G2A	LUAD	-0.341457253455021	4.13574903451053e-08	7.38344582296878	Underexpression	****	4.8e-71	70.3187587626244	Methylation	Stemness	0.173	NS	0.4	NS	0.882	NS	0.461	NS
PLA2G2A	LUSC	-0.222960002902025	1.05510528260664e-11	10.9767042025712	Underexpression	****	9e-85	84.0457574905607	Methylation	Stemness	0.105	NS	0.0105	Risky	0.919	NS	0.152	NS
PLA2G2A	PAAD	-0.327025738513781	0.00538332377354809	2.26894949927836	Overexpression	****	2.9e-05	4.53760200210104	Methylation	MSI	0.106	NS	0.059	NS	0.269	NS	0.157	NS
PLA2G2A	PAAD	-0.351802244512149	7.79677311538616e-13	12.1080851034822	Overexpression	****	2.9e-05	4.53760200210104	Methylation	Stemness	0.106	NS	0.059	NS	0.269	NS	0.157	NS
PLA2G2A	READ	-0.38917565478059	0.0320737557136606	1.49385018287737	Underexpression	**	0.0046	2.33724216831843	Methylation	TMB	0.682	NS	0.904	NS	0.298	NS	0.776	NS
PLA2G2A	SKCM	-0.215615890415597	0.000415724766668592	3.38119410176969	Underexpression	****	3.2e-61	60.4948500216801	Methylation	Stemness	0.206	NS	0.414	NS			0.192	NS
PLA2G2A	STAD	-0.30281666818996	1.12017362782255e-07	6.95071465611467	Overexpression	****	1.8e-07	6.74472749489669	Methylation	MSI	0.867	NS	0.722	NS	0.741	NS	0.396	NS
PLA2G2A	STAD	-0.187021153543465	1.45627604016891e-11	10.8367562957926	Overexpression	****	1.8e-07	6.74472749489669	Methylation	TMB	0.867	NS	0.722	NS	0.741	NS	0.396	NS
PLA2G2A	STAD	-0.3727193444726	0.000132554204445119	3.87760649246234	Overexpression	****	1.8e-07	6.74472749489669	Methylation	Stemness	0.867	NS	0.722	NS	0.741	NS	0.396	NS
PLA2G2A	TGCT	-0.287277167986579	6.92075759948917e-05	4.15984636171833	Underexpression	****	1.3e-13	12.8860566476932	Methylation	Stemness	0.584	NS	0.745	NS	0.222	NS	0.207	NS
PLA2G2A	THYM	0.352673650087481	0.00181655263023779	2.74075201498225	Underexpression	****	8.1e-13	12.0915149811213	Methylation	Stemness	0.392	NS	0.653	NS			0.306	NS
PLA2G2A	UCEC	-0.246673946151497	0.00971206293339546	2.01268851206599	Underexpression	****	3.4e-26	25.4685210829577	Methylation	TMB	0.655	NS	0.683	NS	0.593	NS	0.598	NS
PLA2G2C	BLCA	-0.278055099666337	1.83216113127142e-07	6.73703633451927	Unchanged	ns	0.92	0.0362121726544447	Methylation	Stemness	0.069	NS	0.00602	Protective	0.835	NS	0.00466	Protective
PLA2G2C	BRCA	-0.302343564020371	5.79260259030828e-18	17.237126265866	Overexpression	****	2.6e-08	7.58502665202918	Methylation	Stemness	0.558	NS	0.33	NS	0.697	NS	0.216	NS
PLA2G2C	CESC	-0.332219670922981	4.90574221466889e-08	7.30929527669389	Unchanged	ns	0.21	0.677780705266081	Methylation	TMB	0.496	NS	0.513	NS	0.355	NS	0.158	NS
PLA2G2C	CESC	-0.218432758803144	0.015232472147893	1.81722960729687	Unchanged	ns	0.21	0.677780705266081	Methylation	MSI	0.496	NS	0.513	NS	0.355	NS	0.158	NS
PLA2G2C	CESC	-0.217076589204219	0.0027186255832887	2.56565060054361	Unchanged	ns	0.21	0.677780705266081	Methylation	Stemness	0.496	NS	0.513	NS	0.355	NS	0.158	NS
PLA2G2C	ESCA	-0.258149068133527	0.00660936258513441	2.17984042237625	Underexpression	****	4.8e-67	66.3187587626244	Methylation	Stemness	0.385	NS	0.202	NS	0.872	NS	0.741	NS
PLA2G2C	GBM	-0.461141274455278	0.000443587929792073	3.35302027969153	Unchanged	ns	0.11	0.958607314841775	Methylation	TMB	0.534	NS	0.645	NS			0.625	NS
PLA2G2C	HNSC	-0.169540141692474	3.54302899847457e-07	6.45062529310121	Unchanged	ns	0.68	0.167491087293764	Methylation	MSI	0.0414	Risky	0.0113	Risky	0.254	NS	0.0306	Risky
PLA2G2C	HNSC	-0.288854572105056	3.13420732302386e-10	9.50387227900106	Unchanged	ns	0.68	0.167491087293764	Methylation	Stemness	0.0414	Risky	0.0113	Risky	0.254	NS	0.0306	Risky
PLA2G2C	LGG	0.249698718760845	1.97063031338328e-07	6.70539484092423	Underexpression	****	9.2e-20	19.0362121726544	Methylation	Stemness	3.34e-08	Protective	2.91e-08	Protective	0.904	NS	3.19e-06	Protective
PLA2G2C	LIHC	-0.284972732100235	1.23740032683588e-07	6.90748977360533	Unchanged	ns	0.3	0.522878745280338	Methylation	Stemness	0.0702	NS	0.0454	Protective	0.14	NS	0.305	NS
PLA2G2C	LUAD	-0.159726678249756	0.00254792444173685	2.59381345507425	Overexpression	****	7.7e-49	48.1135092748275	Methylation	MSI	0.147	NS	0.312	NS	0.148	NS	0.452	NS
PLA2G2C	LUAD	-0.279758509995082	0.0412890408746631	1.38416520546822	Overexpression	****	7.7e-49	48.1135092748275	Methylation	TMB	0.147	NS	0.312	NS	0.148	NS	0.452	NS
PLA2G2C	LUAD	-0.302855755135696	5.42410008182142e-10	9.2656723057594	Overexpression	****	7.7e-49	48.1135092748275	Methylation	Stemness	0.147	NS	0.312	NS	0.148	NS	0.452	NS
PLA2G2C	LUSC	-0.330577254555025	6.51935599877904e-06	5.18579530303959	Underexpression	****	8.6e-08	7.06550154875643	Methylation	Stemness	0.723	NS	0.447	NS	0.771	NS	0.594	NS
PLA2G2C	PCPG	-0.409328133998229	0.00254792444173685	2.59381345507425	Unchanged	ns	0.82	0.0861861476162833	Methylation	MSI	0.658	NS	0.444	NS	0.566	NS	0.263	NS
PLA2G2C	PCPG	-0.236087218018051	0.00569945475103599	2.24416668993152	Unchanged	ns	0.82	0.0861861476162833	Methylation	TMB	0.658	NS	0.444	NS	0.566	NS	0.263	NS
PLA2G2C	PCPG	-0.258098134904554	2.14147492621648e-09	8.66928700624036	Unchanged	ns	0.82	0.0861861476162833	Methylation	Stemness	0.658	NS	0.444	NS	0.566	NS	0.263	NS
PLA2G2C	PRAD	-0.443163471641004	3.9126289786545e-05	4.40753133282066	Underexpression	****	6.8e-30	29.1674910872938	Methylation	Stemness	0.567	NS	0.748	NS	0.0387	Protective	0.252	NS
PLA2G2C	SARC	-0.224225637510249	1.98582871438332e-06	5.70205821384981	Unchanged	ns	0.26	0.585026652029182	Methylation	Stemness	0.0554	NS	0.0546	NS	0.0152	Protective	0.000875	Protective
PLA2G2C	SKCM	-0.234498039783322	0.00727692864293733	2.13805188371954	Overexpression	****	2e-18	17.698970004336	Methylation	Stemness	0.306	NS	0.537	NS			0.528	NS
PLA2G2C	STAD	-0.249690498682187	3.0489210627822e-25	24.515853819466	Underexpression	***	0.00017	3.76955107862173	Methylation	Stemness	0.751	NS	0.671	NS	0.734	NS	0.971	NS
PLA2G2C	TGCT	-0.397626440322036	0.00581664541664424	2.23532741003495	Underexpression	****	2e-42	41.698970004336	Methylation	Stemness	0.619	NS	0.661	NS	0.28	NS	0.217	NS
PLA2G2C	THYM	0.464619825283931	8.25835016569891e-06	5.08310670637211	Overexpression	****	7.9e-17	16.1023729087096	Methylation	Stemness	0.432	NS	0.225	NS			0.677	NS
PLA2G2D	BLCA	-0.172983565214307	0.00848343168894962	2.07142843287355	Unchanged	ns	0.66	0.180456064458131	Methylation	Stemness	0.00236	Protective	0.00295	Protective	0.551	NS	0.0418	Protective
