cancer_types	genes	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI	OS_log_rank_chisq	OS_p_val	OS_worst_prognosis_group	DSS_log_rank_chisq	DSS_p_val	DSS_worst_prognosis_group	DFI_log_rank_chisq	DFI_p_val	DFI_worst_prognosis_group	PFI_log_rank_chisq	PFI_p_val	PFI_worst_prognosis_group	immune_cells	cor	padj	Infiltrate_profile	Classification	Microenvironment_score_details
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	Common lymphoid progenitor_XCELL	0.131127330553484	0.195015624197278	dual	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	T cell CD4+ memory activated_CIBERSORT	0.169392190774093	0.0160262728296582	anti-tumoral	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	Mast cell activated_CIBERSORT	-0.135164139763342	0.159208605891224	dual	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	Hematopoietic stem cell_XCELL	-0.183893504569907	0.00524874353037738	pro-tumoral	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	T cell regulatory (Tregs)_CIBERSORT	-0.106074291899382	0.698848622954772	pro-tumoral	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	B cell naive_CIBERSORT	-0.118380676181108	0.379000864163316	dual	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	T cell CD4+ Th2_XCELL	0.144354033688307	0.0917024921174776	pro-tumoral	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	SMARCC2	0.290727949389708	4.12275674606368e-22	21.3848122890063	Overexpression	**	0.0094	2.0268721464003	Mutation	TMB	0.409	NS	0.752	NS	0.774	NS	0.569	NS	0.683515806766584	0.408378691376928	NS	0.0996990362372084	0.752191101642655	NS	0.0828521814837331	0.77346879687753	NS	0.326072023727554	0.567981228538344	NS	Macrophage M1_CIBERSORT	0.13122864029034	0.195015624197278	anti-tumoral	anti-tumoral	Anti-tumoral: 0.300620831064433 ( T cell CD4+ memory activated_CIBERSORT(0.169392190774093), Macrophage M1_CIBERSORT(0.13122864029034) ) pro-tumoral: -0.145613762780982 ( Hematopoietic stem cell_XCELL(-0.183893504569907), T cell regulatory (Tregs)_CIBERSORT(-0.106074291899382), T cell CD4+ Th2_XCELL(0.144354033688307) ) dual: -0.122417485390966 ( Common lymphoid progenitor_XCELL(0.131127330553484), Mast cell activated_CIBERSORT(-0.135164139763342), B cell naive_CIBERSORT(-0.118380676181108) )
STAD	TATDN1	0.207046627971849	0.000306626564259479	3.51339022322085	Overexpression	****	4.6e-33	32.3372421683184	Mutation	TMB	0.528	NS	0.886	NS	0.183	NS	0.681	NS	0.413466212965164	0.520215414898244	NS	0.0207061477587091	0.885582350305779	NS	2.02690715165691	0.154534812387417	NS	0.168204454170049	0.681712520900294	NS	Hematopoietic stem cell_XCELL	-0.119132509429575	0.458221862340367	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.119132509429575 ( Hematopoietic stem cell_XCELL(-0.119132509429575) ) dual: 0 (  )
STAD	ZNF800	0.288066834726211	0.0192979593278023	1.71448861324776	Overexpression	****	1.4e-55	54.8538719643218	Mutation	TMB	0.121	NS	0.23	NS	0.997	NS	0.189	NS	2.57270612301129	0.108721602639668	NS	1.53248918085048	0.215739247180501	NS	1.68963529513909	0.193649052271152	NS	1.80716233630139	0.178849009560482	NS	Eosinophil_CIBERSORT	0.11668360322429	0.506851698636633	dual	anti-tumoral	Anti-tumoral: 0.121896446453057 ( Macrophage M1_CIBERSORT(0.121896446453057) ) pro-tumoral: -0.106597390881885 ( T cell regulatory (Tregs)_CIBERSORT(-0.106597390881885) ) dual: 0.11668360322429 ( Eosinophil_CIBERSORT(0.11668360322429) )
STAD	ZNF800	0.288066834726211	0.0192979593278023	1.71448861324776	Overexpression	****	1.4e-55	54.8538719643218	Mutation	TMB	0.121	NS	0.23	NS	0.997	NS	0.189	NS	2.57270612301129	0.108721602639668	NS	1.53248918085048	0.215739247180501	NS	1.68963529513909	0.193649052271152	NS	1.80716233630139	0.178849009560482	NS	T cell regulatory (Tregs)_CIBERSORT	-0.106597390881885	0.835062285791503	pro-tumoral	anti-tumoral	Anti-tumoral: 0.121896446453057 ( Macrophage M1_CIBERSORT(0.121896446453057) ) pro-tumoral: -0.106597390881885 ( T cell regulatory (Tregs)_CIBERSORT(-0.106597390881885) ) dual: 0.11668360322429 ( Eosinophil_CIBERSORT(0.11668360322429) )
STAD	ZNF800	0.288066834726211	0.0192979593278023	1.71448861324776	Overexpression	****	1.4e-55	54.8538719643218	Mutation	TMB	0.121	NS	0.23	NS	0.997	NS	0.189	NS	2.57270612301129	0.108721602639668	NS	1.53248918085048	0.215739247180501	NS	1.68963529513909	0.193649052271152	NS	1.80716233630139	0.178849009560482	NS	Macrophage M1_CIBERSORT	0.121896446453057	0.391941616118626	anti-tumoral	anti-tumoral	Anti-tumoral: 0.121896446453057 ( Macrophage M1_CIBERSORT(0.121896446453057) ) pro-tumoral: -0.106597390881885 ( T cell regulatory (Tregs)_CIBERSORT(-0.106597390881885) ) dual: 0.11668360322429 ( Eosinophil_CIBERSORT(0.11668360322429) )
THYM	TCTN2	0.982068798556206	5.20499660156192e-06	5.28357954971221	Overexpression	****	4.3e-40	39.3665315444204	Mutation	TMB	0.00107	Risky		""		""	0.0147	Risky	35.3314048022288	2.78111211837739e-09	MT	106.999999999999	0	MT			""	10.1046102986556	0.00147898864330087	MT	T cell CD4+ memory activated_CIBERSORT	0.205749763188306	0.729340990128674	anti-tumoral	anti-tumoral	Anti-tumoral: 0.205749763188306 ( T cell CD4+ memory activated_CIBERSORT(0.205749763188306) ) pro-tumoral: 0 (  ) dual: 0 (  )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	T cell CD8+_CIBERSORT	0.169771090006116	0.675534357917436	anti-tumoral	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	Myeloid dendritic cell activated_CIBERSORT	-0.168014637351158	0.689676253824671	anti-tumoral	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	T cell CD4+ memory activated_CIBERSORT	0.184854671420459	0.410344080939841	anti-tumoral	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	T cell CD4+ Th2_XCELL	0.191452639330188	0.332453972244518	pro-tumoral	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	Monocyte_CIBERSORT	-0.165294123802369	0.725759066125918	dual	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	ABTB1	0.574788208053755	3.64028000951856e-15	14.4388652092323	Underexpression	****	1.8e-38	37.7447274948967	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS	1.85381966459458	0.17333979750267	NS	1.2988509492553	0.254423217637346	NS	1.13026596826794	0.287718614492693	NS	2.85041740118408	0.0913502169672958	NS	T cell gamma delta_CIBERSORT	0.249193957098443	0.0283925710883587	dual	pro-tumoral	Anti-tumoral: 0.186611124075417 ( T cell CD8+_CIBERSORT(0.169771090006116), Myeloid dendritic cell activated_CIBERSORT(-0.168014637351158), T cell CD4+ memory activated_CIBERSORT(0.184854671420459) ) pro-tumoral: 0.191452639330188 ( T cell CD4+ Th2_XCELL(0.191452639330188) ) dual: 0.083899833296074 ( Monocyte_CIBERSORT(-0.165294123802369), T cell gamma delta_CIBERSORT(0.249193957098443) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	T cell CD4+ Th2_XCELL	0.163727384495735	0.73287550933605	pro-tumoral	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	Mast cell activated_CIBERSORT	-0.206886579122548	0.174651799273135	dual	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	Myeloid dendritic cell activated_CIBERSORT	-0.212909501013161	0.141260280157693	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	T cell follicular helper_CIBERSORT	0.214360441297965	0.137666540185028	dual	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	T cell CD8+_CIBERSORT	0.204419606856913	0.185856688350421	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	T cell CD4+ memory activated_CIBERSORT	0.176708150596477	0.489629781435938	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AGO2	0.383036916635627	5.55782495204862e-76	75.2550951357804	Underexpression	****	1.9e-12	11.7212463990472	Mutation	TMB	0.264	NS	0.445	NS	0.615	NS	0.13	NS	1.42428737674567	0.232699008957528	NS	0.6733963606396	0.411869981337032	NS	0.342120237308875	0.558607930038616	NS	2.95212854664911	0.0857645294249945	NS	Macrophage M1_CIBERSORT	0.197550680983038	0.234686441362403	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365768937423267 ( Myeloid dendritic cell activated_CIBERSORT(-0.212909501013161), T cell CD8+_CIBERSORT(0.204419606856913), T cell CD4+ memory activated_CIBERSORT(0.176708150596477), Macrophage M1_CIBERSORT(0.197550680983038) ) pro-tumoral: 0.163727384495735 ( T cell CD4+ Th2_XCELL(0.163727384495735) ) dual: 0.00747386217541701 ( Mast cell activated_CIBERSORT(-0.206886579122548), T cell follicular helper_CIBERSORT(0.214360441297965) )
UCEC	AL592284.1	0.214564898696054	0.00508902024679538	2.29336582127172	Unchanged	""			Mutation	TMB	0.998	NS	0.998	NS	0.998	NS	0.997	NS	0.112755770475175	0.737028281194558	NS	0.0909690484505195	0.762948807139504	NS	0.153484129006706	0.695227789688583	NS	0.289035997702626	0.590838948812445	NS	T cell gamma delta_CIBERSORT	0.156941102470753	1	dual	anti-tumoral	Anti-tumoral: 0.205808114112686 ( T cell CD4+ memory activated_CIBERSORT(0.205808114112686) ) pro-tumoral: 0 (  ) dual: 0.156941102470753 ( T cell gamma delta_CIBERSORT(0.156941102470753) )
UCEC	AL592284.1	0.214564898696054	0.00508902024679538	2.29336582127172	Unchanged	""			Mutation	TMB	0.998	NS	0.998	NS	0.998	NS	0.997	NS	0.112755770475175	0.737028281194558	NS	0.0909690484505195	0.762948807139504	NS	0.153484129006706	0.695227789688583	NS	0.289035997702626	0.590838948812445	NS	T cell CD4+ memory activated_CIBERSORT	0.205808114112686	0.195991160348369	anti-tumoral	anti-tumoral	Anti-tumoral: 0.205808114112686 ( T cell CD4+ memory activated_CIBERSORT(0.205808114112686) ) pro-tumoral: 0 (  ) dual: 0.156941102470753 ( T cell gamma delta_CIBERSORT(0.156941102470753) )
UCEC	ARFRP1	0.356248551412366	0.0384230438618513	1.41540823343469	Underexpression	****	6e-14	13.2218487496164	Mutation	TMB	0.997	NS	0.998	NS		""	0.997	NS	0.456875735526603	0.499087733472879	NS	0.312507940613039	0.576145274986672	NS			""	0.666208706617774	0.414376555502774	NS	T cell gamma delta_CIBERSORT	0.204862049790066	0.203636148471379	dual	dual	Anti-tumoral: 0.200694869041564 ( T cell CD4+ memory activated_CIBERSORT(0.200694869041564) ) pro-tumoral: 0 (  ) dual: 0.204862049790066 ( T cell gamma delta_CIBERSORT(0.204862049790066) )
UCEC	ARFRP1	0.356248551412366	0.0384230438618513	1.41540823343469	Underexpression	****	6e-14	13.2218487496164	Mutation	TMB	0.997	NS	0.998	NS		""	0.997	NS	0.456875735526603	0.499087733472879	NS	0.312507940613039	0.576145274986672	NS			""	0.666208706617774	0.414376555502774	NS	T cell CD4+ memory activated_CIBERSORT	0.200694869041564	0.232267119334208	anti-tumoral	dual	Anti-tumoral: 0.200694869041564 ( T cell CD4+ memory activated_CIBERSORT(0.200694869041564) ) pro-tumoral: 0 (  ) dual: 0.204862049790066 ( T cell gamma delta_CIBERSORT(0.204862049790066) )
UCEC	C1QTNF1	0.596153701289658	8.59442831042628e-155	154.065783006689	Underexpression	****	2.9e-40	39.537602002101	Mutation	TMB	0.997	NS	0.998	NS	0.997	NS	0.997	NS	3.39148969998444	0.0655337152341586	NS	2.34934893141554	0.125335344241595	NS	1.13026596826794	0.287718614492693	NS	4.81968646028543	0.0281364629267108	WT	Monocyte_CIBERSORT	-0.177773606762902	0.510724117591122	dual	dual	Anti-tumoral: 0.34216694724302 ( Macrophage M1_CIBERSORT(0.184796878789627), T cell CD4+ memory activated_CIBERSORT(0.157370068453393) ) pro-tumoral: 0.199060862488577 ( T cell CD4+ Th2_XCELL(0.199060862488577) ) dual: 0.506439278903995 ( Monocyte_CIBERSORT(-0.177773606762902), T cell follicular helper_CIBERSORT(0.154021952260714), Common lymphoid progenitor_XCELL(0.150129612244446), T cell gamma delta_CIBERSORT(0.216255193170809), Myeloid dendritic cell resting_CIBERSORT(0.163806127990928) )
UCEC	C1QTNF1	0.596153701289658	8.59442831042628e-155	154.065783006689	Underexpression	****	2.9e-40	39.537602002101	Mutation	TMB	0.997	NS	0.998	NS	0.997	NS	0.997	NS	3.39148969998444	0.0655337152341586	NS	2.34934893141554	0.125335344241595	NS	1.13026596826794	0.287718614492693	NS	4.81968646028543	0.0281364629267108	WT	Macrophage M1_CIBERSORT	0.184796878789627	0.411218614492801	anti-tumoral	dual	Anti-tumoral: 0.34216694724302 ( Macrophage M1_CIBERSORT(0.184796878789627), T cell CD4+ memory activated_CIBERSORT(0.157370068453393) ) pro-tumoral: 0.199060862488577 ( T cell CD4+ Th2_XCELL(0.199060862488577) ) dual: 0.506439278903995 ( Monocyte_CIBERSORT(-0.177773606762902), T cell follicular helper_CIBERSORT(0.154021952260714), Common lymphoid progenitor_XCELL(0.150129612244446), T cell gamma delta_CIBERSORT(0.216255193170809), Myeloid dendritic cell resting_CIBERSORT(0.163806127990928) )
