genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
SND1-IT1	LGG	0.346896407140048	1.16583930094908e-14	13.9333613085142	Underexpression	****	3.6e-19	18.4436974992327	Gene expression	Stemness
SNHG1	BLCA	0.504598199908149	3.39399829664006e-27	26.4692883799795	Overexpression	***	0.00015	3.82390874094432	Gene expression	Stemness
SNHG1	BRCA	0.356725820884079	2.10397436722701e-35	34.6769595555067	Underexpression	****	1.9e-20	19.7212463990472	Gene expression	Stemness
SNHG1	CESC	0.284393861752643	7.57227967951749e-06	5.1207733538963	Unchanged	ns	0.052	1.2839966563652	Gene expression	Stemness
SNHG1	COAD	0.59320209516039	2.45130938101777e-30	29.6106018727587	Unchanged	ns	0.13	0.886056647693163	Gene expression	Stemness
SNHG1	ESCA	0.541823651014018	0.00444684341763518	2.3519481626703	Underexpression	*	0.011	1.95860731484178	Gene expression	Stemness
SNHG1	KIRC	-0.209992646476636	1.71933519052711e-14	13.7646394478007	Overexpression	****	5.4e-17	16.267606240177	Gene expression	Stemness
SNHG1	LAML	0.255609926476405	5.32849990377806e-06	5.27339503772892	Underexpression	****	3.3e-25	24.4814860601221	Gene expression	Stemness
SNHG1	LGG	0.408762382781316	8.96667524317036e-25	24.0473685593203	Overexpression	****	3.8e-82	81.4202164033832	Gene expression	Stemness
SNHG1	LIHC	0.317186037620046	5.77335954973226e-06	5.23857139493472	Unchanged	ns	0.85	0.0705810742857073	Gene expression	Stemness
SNHG1	LUAD	0.514866973536556	0.00941812148443847	2.02603571188852	Underexpression	****	2.2e-36	35.6575773191778	Gene expression	Stemness
SNHG1	LUSC	0.652040446143674	5.48577705169162e-21	20.2607618466016	Underexpression	***	6e-04	3.22184874961636	Gene expression	Stemness
SNHG1	PRAD	0.319533308338378	7.01293866172685e-10	9.15409995961684	Underexpression	****	2e-16	15.698970004336	Gene expression	Stemness
SNHG1	READ	0.498960138296586	3.94299776857272e-38	37.4041734687033	Underexpression	***	0.00053	3.27572413039921	Gene expression	Stemness
SNHG1	STAD	0.57502854132726	3.3368885425764e-64	63.4766582992345	Unchanged	ns	0.052	1.2839966563652	Gene expression	Stemness
SNHG1	TGCT	0.52209317893185	0.00551873791201398	2.25816023033568	Overexpression	****	2.2e-30	29.6575773191778	Gene expression	Stemness
SNHG1	THCA	-0.205983127484782	1.92595729713808e-05	4.71535334640302	Underexpression	****	1.1e-74	73.9586073148418	Gene expression	Stemness
SNHG1	DLBC	0.50031384328155	5.64977278021725e-13	12.2479690180712	Overexpression	****	1.3e-07	6.88605664769316	Gene expression	Stemness
SNHG1	GBM	0.382381275715008	3.57383068419191e-06	5.44686602672209	Overexpression	****	4.8e-22	21.3187587626244	Gene expression	Stemness
SNHG1	HNSC	0.427557626509434	6.74752400292445e-05	4.17085556185569	Overexpression	****	1.2e-13	12.9208187539524	Gene expression	Stemness
SNHG1	SKCM	0.18825567555884	0.000560683091543524	3.25128254067352	Underexpression	****	3.8e-114	113.420216403383	Gene expression	Stemness
SNHG1	PCPG	0.348978298806251	5.51188140794256e-38	37.2587001351553	Overexpression	**	0.0084	2.07572071393812	Gene expression	Stemness
SNHG1	OV	0.200036260474445	1.03077917787998e-10	9.98683436294143	Underexpression	****	4.8e-43	42.3187587626244	Gene expression	Stemness
SNHG1	SARC	0.280626816052361	1.3094037092088e-05	4.8829264331661	Overexpression	*	0.022	1.65757731917779	Gene expression	Stemness
SNHG10	BLCA	0.250783707234778	5.00633069129438e-06	5.30048046662133	Unchanged	ns	0.12	0.920818753952375	Gene expression	Stemness
SNHG10	COAD	0.434647779385622	1.12977434481968e-14	13.9470082915485	Underexpression	****	6.7e-30	29.1739251972992	Gene expression	Stemness
SNHG10	KICH	-0.448250955407383	0.00212356744968342	2.67293394020186	Underexpression	****	5.2e-08	7.2839966563652	Gene expression	Stemness
SNHG10	KIRC	-0.134176588300753	0.000878992287539663	3.05601493549922	Underexpression	****	2.5e-18	17.602059991328	Gene expression	Stemness
SNHG10	KIRP	-0.294395528132678	0.000264347679724189	3.5778244972029	Underexpression	***	0.00043	3.36653154442041	Gene expression	Stemness
SNHG10	LIHC	0.297713817723687	0.0242107519162047	1.61599172241338	Overexpression	****	1.9e-15	14.7212463990472	Gene expression	Stemness
SNHG10	LUSC	0.390143502724781	2.8300880017331e-06	5.54820005985632	Underexpression	****	8.4e-14	13.0757207139381	Gene expression	Stemness
SNHG10	STAD	0.242468648389175	1.59042186358673e-08	7.79848766264382	Underexpression	****	9e-10	9.04575749056067	Gene expression	Stemness
SNHG10	GBM	0.295338591288894	2.87464653493814e-19	18.5414155483181	Overexpression	*	0.042	1.3767507096021	Gene expression	Stemness
SNHG10	HNSC	0.173801904595898	9.6824270459959e-05	4.01401576660016	Overexpression	****	4.8e-06	5.31875876262441	Gene expression	Stemness
SNHG10	THYM	0.564621432949666	0.0029546326029483	2.52949651425212	Overexpression	****	1.1e-56	55.9586073148418	Gene expression	Stemness
SNHG10	OV	0.26218919439041	8.82483305760277e-06	5.05429350156027	Underexpression	****	3.2e-27	26.4948500216801	Gene expression	Stemness
SNHG10	SARC	0.235069754963027	4.73627862103612e-10	9.32456275729457	Unchanged	ns	0.95	0.0222763947111523	Gene expression	Stemness
SNHG11	BLCA	0.158110212525849	0.0268438930165479	1.5711545006863	Overexpression	**	0.0018	2.74472749489669	Gene expression	Stemness
SNHG11	COAD	0.196607168026612	0.0100852150380554	1.99631483727817	Overexpression	****	3.2e-07	6.49485002168009	Gene expression	Stemness
SNHG11	ESCA	0.324235304107387	0.000150793265430723	3.82161805403379	Underexpression	****	2.2e-05	4.65757731917779	Gene expression	Stemness
SNHG11	KIRP	-0.172276708075477	0.000238862312341703	3.62185236776038	Overexpression	****	5.2e-06	5.2839966563652	Gene expression	Stemness
SNHG11	LIHC	0.153423814942021	0.0444534344595646	1.35209467993074	Overexpression	****	9.3e-10	9.03151705144606	Gene expression	Stemness
SNHG11	LUAD	0.185305993335271	0.0364131611153342	1.43874161726616	Unchanged	ns	0.089	1.05060999335509	Gene expression	Stemness
SNHG11	LUSC	0.388305637844944	0.000255052117583271	3.59337106636564	Overexpression	**	0.0061	2.21467016498923	Gene expression	Stemness
SNHG11	PRAD	0.160315324500785	4.51481334091494e-19	18.3453602003198	Overexpression	**	0.001	3	Gene expression	Stemness
SNHG11	READ	0.303148193988431	0.000690063900116314	3.16111069160626	Overexpression	****	1.8e-13	12.7447274948967	Gene expression	Stemness
SNHG11	STAD	0.294842314523598	0.00457196405722476	2.33989719249598	Unchanged	ns	0.059	1.22914798835786	Gene expression	Stemness
SNHG11	TGCT	-0.425433378716853	0.0482271436719712	1.31670845908653	Underexpression	****	1.1e-48	47.9586073148418	Gene expression	Stemness
SNHG11	HNSC	0.187505683586121	1.25449689755138e-08	7.90153040838523	Overexpression	****	3e-12	11.5228787452803	Gene expression	Stemness
SNHG11	UCEC	0.224065663298896	1.30447152564288e-06	5.88456539635766	Unchanged	ns	0.62	0.207608310501746	Gene expression	Stemness
SNHG11	PCPG	0.30500287952241	0.0318700891876097	1.49661672116284	Overexpression	*	0.024	1.61978875828839	Gene expression	Stemness
SNHG12	BLCA	0.25945971461008	1.66585231488027e-06	5.77836350333473	Overexpression	**	0.0023	2.63827216398241	Gene expression	Stemness
SNHG12	BRCA	0.158696034229082	1.07301271639785e-06	5.9693951311294	Underexpression	****	4.1e-34	33.3872161432803	Gene expression	Stemness
SNHG12	CESC	0.238636832756681	0.000516553888915893	3.28688436448708	Underexpression	*	0.032	1.49485002168009	Gene expression	Stemness
SNHG12	COAD	0.435115708399891	1.00946749459924e-14	13.995907661013	Underexpression	****	8.3e-36	35.0809219076239	Gene expression	Stemness
SNHG12	ESCA	0.299714891309487	0.000516553888915893	3.28688436448708	Underexpression	****	3.7e-65	64.431798275933	Gene expression	Stemness
SNHG12	KICH	-0.471114988080382	3.18627727891024e-13	12.4967164333494	Underexpression	****	3.8e-13	12.4202164033832	Gene expression	Stemness
SNHG12	KIRC	-0.294074459327463	7.28898778378908e-05	4.13733277764045	Overexpression	****	1.7e-23	22.7695510786217	Gene expression	Stemness
SNHG12	KIRP	-0.18441095080353	1.18764845759625e-11	10.9253120909368	Overexpression	***	0.001	3	Gene expression	Stemness
SNHG12	LGG	-0.222828803387086	0.0138547090818467	1.85840258900662	Unchanged	ns	0.5	0.301029995663981	Gene expression	Stemness
SNHG12	LIHC	0.212361020078665	6.63975529629347e-06	5.17784792596749	Unchanged	ns	0.32	0.494850021680094	Gene expression	Stemness
SNHG12	LUAD	0.13332583477681	0.000262568732296177	3.58075699264008	Underexpression	****	8.7e-59	58.0604807473814	Gene expression	Stemness
SNHG12	LUSC	0.153372849626024	0.0192043902903987	1.71659947645604	Underexpression	****	2e-70	69.698970004336	Gene expression	Stemness
SNHG12	READ	0.377923366016477	0.006157382910781	2.21060383798422	Underexpression	****	6.8e-26	25.1674910872938	Gene expression	Stemness
SNHG12	STAD	0.43860401211024	0.00224594271253569	2.64860132552199	Underexpression	****	2.8e-13	12.5528419686578	Gene expression	Stemness
SNHG12	TGCT	0.510278685832676	4.1008351973901e-06	5.3871276836026	Overexpression	****	5.2e-38	37.2839966563652	Gene expression	Stemness
SNHG12	THCA	-0.368106425951834	0.000516553888915893	3.28688436448708	Underexpression	****	8.8e-70	69.0555173278498	Gene expression	Stemness
SNHG12	HNSC	0.319408388955201	2.88838637047373e-20	19.5393447129925	Overexpression	****	6.8e-08	7.16749108729376	Gene expression	Stemness
SNHG12	SKCM	0.192882635968603	4.50111550270653e-10	9.3466798425282	Underexpression	****	2.2e-93	92.6575773191778	Gene expression	Stemness
SNHG12	UCEC	0.265340982472947	4.24538679983389e-18	17.3720827347768	Underexpression	****	5.9e-17	16.2291479883579	Gene expression	Stemness
SNHG12	UCS	0.447281399783731	0.00239260925178077	2.62112822226074	Underexpression	****	2.1e-15	14.6777807052661	Gene expression	Stemness
SNHG12	SARC	0.318387448051731	0.00729229747389849	2.13713562352809	Overexpression	*	0.033	1.48148606012211	Gene expression	Stemness
SNHG14	BLCA	-0.3159552930991	7.41636661068733e-10	9.12980881000391	Underexpression	****	7.3e-12	11.1366771398795	Gene expression	Stemness
SNHG14	BRCA	-0.407124249172884	5.0771186043254e-47	46.2943826911153	Underexpression	****	4.8e-57	56.3187587626244	Gene expression	Stemness
SNHG14	CESC	-0.352917765520967	4.40882357258258e-09	8.3556772799414	Underexpression	****	1.4e-08	7.85387196432176	Gene expression	Stemness
SNHG14	COAD	-0.415051007612309	2.80307853820943e-13	12.5523647337655	Underexpression	****	2.2e-70	69.6575773191778	Gene expression	Stemness
SNHG14	ESCA	-0.519019045006149	4.92568843745771e-13	12.3075330618782	Underexpression	****	5.1e-54	53.2924298239021	Gene expression	Stemness
SNHG14	KIRC	-0.150596169992696	6.00924495324068e-13	12.2211800925964	Underexpression	****	6.9e-18	17.1611509092627	Gene expression	Stemness
SNHG14	KIRP	-0.348129086943179	0.00441707001577374	2.35486571660686	Underexpression	****	4.7e-10	9.32790214206428	Gene expression	Stemness
SNHG14	LUAD	-0.300617646281349	4.32088301150214e-09	8.36442749211202	Underexpression	****	7.6e-78	77.1191864077192	Gene expression	Stemness
SNHG14	LUSC	-0.367088118417632	7.44364189367202e-12	11.1282145285213	Underexpression	****	3.5e-104	103.45593195565	Gene expression	Stemness
SNHG14	PAAD	-0.475524681987146	6.35523405301435e-17	16.1968684504505	Underexpression	****	4.9e-16	15.3098039199715	Gene expression	Stemness
SNHG14	READ	-0.478412622767584	4.223852508693e-09	8.37429125519467	Underexpression	****	5.6e-33	32.2518119729938	Gene expression	Stemness
SNHG14	STAD	-0.674726754905549	0.0072050298012925	2.14236421852659	Underexpression	****	5.7e-52	51.2441251443275	Gene expression	Stemness
SNHG14	TGCT	0.322938582816512	1.19308405559915e-05	4.92332895817633	Overexpression	****	8.9e-18	17.0506099933551	Gene expression	Stemness
SNHG14	THCA	-0.297451227909481	0.0192374403207216	1.71585271444683	Underexpression	****	2.1e-99	98.6777807052661	Gene expression	Stemness
SNHG14	HNSC	-0.315881944345086	2.6429221995786e-57	56.5779156211252	Underexpression	***	0.00051	3.29242982390206	Gene expression	Stemness
SNHG14	THYM	-0.588643998051423	0.000841146924944826	3.07512813842365	Overexpression	****	1.4e-40	39.8538719643218	Gene expression	Stemness
SNHG14	UCEC	-0.34563098692911	1.30176065553747e-11	10.8854688587284	Underexpression	****	4.8e-31	30.3187587626244	Gene expression	Stemness
SNHG14	PCPG	0.256082676204852	3.10353603197755e-11	10.508143208101	Overexpression	**	0.0092	2.03621217265444	Gene expression	Stemness
SNHG14	SARC	-0.199030165240068	1.00506056007195e-05	4.99780776897715	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness
SNHG15	BLCA	0.373684741850912	5.31622935180072e-14	13.2743962910715	Overexpression	****	5.2e-06	5.2839966563652	Gene expression	Stemness
SNHG15	BRCA	0.275283061857156	1.47398199084755e-20	19.8315078226665	Underexpression	****	2.2e-05	4.65757731917779	Gene expression	Stemness
SNHG15	CESC	0.330287188887504	7.67941361167072e-08	7.11467194076775	Unchanged	ns	0.099	1.00436480540245	Gene expression	Stemness
SNHG15	COAD	0.487904718718632	4.58297554566295e-19	18.3388524601045	Overexpression	****	3.8e-55	54.4202164033832	Gene expression	Stemness
SNHG15	ESCA	0.387764753239448	0.0228806698433608	1.6405312654989	Overexpression	**	0.0025	2.60205999132796	Gene expression	Stemness
SNHG15	KIRC	-0.178052019437434	7.47093357412263e-07	6.12662512499097	Overexpression	****	1.7e-30	29.7695510786217	Gene expression	Stemness
SNHG15	LGG	0.234417149478914	2.08799999058978e-22	21.6802695076271	Overexpression	****	1.2e-41	40.9208187539524	Gene expression	Stemness
SNHG15	LUAD	0.315798597191169	0.000270557237188839	3.56774084454737	Unchanged	ns	0.64	0.193820026016113	Gene expression	Stemness
SNHG15	LUSC	0.369520397184782	1.36024381748286e-06	5.86638323935272	Unchanged	ns	0.1	1	Gene expression	Stemness
SNHG15	PAAD	0.268580109423044	3.70077924829361e-13	12.4317068198244	Overexpression	****	4.7e-40	39.3279021420643	Gene expression	Stemness
SNHG15	PRAD	0.300646732375298	3.2929020775187e-17	16.4824211839026	Unchanged	ns	0.62	0.207608310501746	Gene expression	Stemness
SNHG15	READ	0.478797554590797	0.0228806698433608	1.6405312654989	Overexpression	****	5.5e-28	27.2596373105058	Gene expression	Stemness
SNHG15	STAD	0.540599969910527	0.00914158282089932	2.03897860176419	Overexpression	****	4.4e-17	16.3565473235138	Gene expression	Stemness
SNHG15	TGCT	0.64466589177772	2.07900150682753e-11	10.6821451958986	Overexpression	****	6.2e-26	25.2076083105017	Gene expression	Stemness
SNHG15	THCA	-0.163271251882197	1.22648390324311e-05	4.91133814723629	Underexpression	****	2e-91	90.698970004336	Gene expression	Stemness
SNHG15	DLBC	0.449517374981996	1.03998296455601e-32	31.982973774605	Overexpression	****	5.6e-11	10.2518119729938	Gene expression	Stemness
SNHG15	HNSC	0.408980670192573	7.04436584852665e-18	17.152158097073	Overexpression	****	3.9e-11	10.4089353929735	Gene expression	Stemness
SNHG15	THYM	0.388501747698555	0.00162200572381671	2.78994761756159	Overexpression	****	1.1e-19	18.9586073148418	Gene expression	Stemness
SNHG15	UCEC	0.349649612290193	0.000202469958983239	3.69363940511917	Overexpression	***	9e-04	3.04575749056068	Gene expression	Stemness
SNHG15	OV	0.181080307790379	7.60989541418865e-06	5.11862131186975	Underexpression	****	1.7e-22	21.7695510786217	Gene expression	Stemness
SNHG16	BLCA	0.256817916267779	1.84639457204458e-06	5.73367548524368	Overexpression	****	2.2e-06	5.65757731917779	Gene expression	Stemness
SNHG16	BRCA	0.429025284109693	9.88026327047836e-53	52.0052314830042	Overexpression	****	2e-06	5.69897000433602	Gene expression	Stemness
SNHG16	COAD	0.567026415738186	3.97944195432305e-27	26.4001778257028	Overexpression	****	9.3e-71	70.0315170514461	Gene expression	Stemness
SNHG16	ESCA	0.355055771654249	9.48804220318799e-06	5.02282339221644	Overexpression	****	7.2e-84	83.1426675035687	Gene expression	Stemness
SNHG16	KICH	-0.445229247232358	0.00312006584633093	2.50583624046988	Underexpression	****	6e-06	5.22184874961636	Gene expression	Stemness
SNHG16	KIRP	0.299815497351403	0.000221765081314821	3.65410683594227	Overexpression	****	6.2e-09	8.20760831050175	Gene expression	Stemness
SNHG16	LAML	0.464590362336792	1.21209693192241e-06	5.91646264806105	Unchanged	ns	0.11	0.958607314841775	Gene expression	Stemness
SNHG16	LGG	0.244291668099778	6.0937973573496e-09	8.21511199186722	Overexpression	****	3.2e-213	212.49485002168	Gene expression	Stemness
SNHG16	LIHC	0.307155307756888	3.72328095630387e-07	6.42907419097242	Overexpression	****	1.6e-28	27.7958800173441	Gene expression	Stemness
SNHG16	LUAD	0.301372940646452	3.47997809396908e-09	8.45842348987477	Overexpression	***	0.00012	3.92081875395238	Gene expression	Stemness
SNHG16	LUSC	0.427312025463856	6.5666585269065e-12	11.1826555668913	Overexpression	****	3.9e-26	25.4089353929735	Gene expression	Stemness
SNHG16	PAAD	0.288112144877959	1.50728202906696e-23	22.8218054788016	Overexpression	****	1.2e-36	35.9208187539524	Gene expression	Stemness
SNHG16	PRAD	0.506709541943585	0.00336694166329133	2.47276440827189	Overexpression	****	3.5e-42	41.4559319556497	Gene expression	Stemness
SNHG16	READ	0.496933452028643	2.98209094484544e-35	34.5254791159996	Overexpression	****	6.3e-24	23.2006594505464	Gene expression	Stemness
SNHG16	STAD	0.342424470407389	3.8862644779015e-06	5.41046764702376	Overexpression	****	1.8e-67	66.7447274948967	Gene expression	Stemness
SNHG16	TGCT	0.502666853215096	3.30759442253587e-12	11.4804877490752	Overexpression	****	1.6e-53	52.7958800173441	Gene expression	Stemness
SNHG16	HNSC	0.157716550518627	6.5666585269065e-12	11.1826555668913	Overexpression	****	1.7e-09	8.76955107862173	Gene expression	Stemness
SNHG16	SKCM	0.333459786751476	9.27705971603811e-10	9.03258964785845	Overexpression	****	1.2e-104	103.920818753952	Gene expression	Stemness
SNHG16	UCEC	0.252590137899068	0.00446042482703197	2.35062377553691	Overexpression	****	4.9e-20	19.3098039199715	Gene expression	Stemness
SNHG17	BLCA	0.347182959461848	5.95990468109265e-12	11.2247606860327	Overexpression	****	3.5e-06	5.45593195564972	Gene expression	Stemness
SNHG17	BRCA	0.263239969239042	9.32358947099964e-19	18.0304168572455	Unchanged	ns	0.98	0.00877392430750515	Gene expression	Stemness
SNHG17	CESC	0.300324929286559	1.95489322696694e-06	5.70887695806627	Unchanged	ns	0.35	0.455931955649724	Gene expression	Stemness
SNHG17	COAD	0.373980242349175	1.25116525977427e-10	9.90268532286622	Overexpression	****	1.4e-53	52.8538719643218	Gene expression	Stemness
SNHG17	ESCA	0.443284792525366	0.0364310859290318	1.43852788321987	Overexpression	****	1.8e-15	14.7447274948967	Gene expression	Stemness
SNHG17	KIRC	-0.124534247435512	3.76051336155541e-09	8.42475286388293	Overexpression	****	2.3e-10	9.63827216398241	Gene expression	Stemness
SNHG17	LIHC	0.309619457820018	1.78020234090153e-12	11.7495306322176	Overexpression	****	1.1e-14	13.9586073148418	Gene expression	Stemness
SNHG17	LUAD	0.433098182986639	0.0385720452340926	1.41372733260579	Unchanged	ns	0.091	1.04095860767891	Gene expression	Stemness
SNHG17	LUSC	0.5731704488897	2.5326614806822e-09	8.59642285477975	Overexpression	****	7.6e-48	47.1191864077192	Gene expression	Stemness
SNHG17	PAAD	0.259181210655171	8.92152941168277e-26	25.0495606884357	Overexpression	****	7.1e-34	33.1487416512809	Gene expression	Stemness
SNHG17	PRAD	0.241979953801674	2.89196699760259e-46	45.5388066674082	Unchanged	ns	0.13	0.886056647693163	Gene expression	Stemness
SNHG17	READ	0.396109128593558	0.0153066085456702	1.81512102439394	Overexpression	****	1.1e-33	32.9586073148418	Gene expression	Stemness
SNHG17	STAD	0.437103430055106	2.69878871896922e-07	6.568831113879	Overexpression	****	5.5e-31	30.2596373105058	Gene expression	Stemness
SNHG17	TGCT	0.374602093575641	0.00102685197881728	2.98849215563931	Overexpression	****	8.6e-50	49.0655015487564	Gene expression	Stemness
SNHG17	DLBC	0.434471120286521	0.00875598641190374	2.05769492106936	Overexpression	****	1e-18	18	Gene expression	Stemness
SNHG17	HNSC	0.310524695993942	3.86466954278417e-20	19.4128876354794	Overexpression	****	4.4e-06	5.35654732351381	Gene expression	Stemness
SNHG17	SKCM	0.16028005306492	4.04409842847137e-05	4.39317828274924	Unchanged	ns	0.33	0.481486060122112	Gene expression	Stemness
SNHG17	THYM	0.360623159846383	0.000967784550025239	3.01422131536683	Overexpression	****	2.3e-43	42.6382721639824	Gene expression	Stemness
SNHG17	UCEC	0.294434633335348	0.000463719140552508	3.33374497771909	Overexpression	****	7.5e-05	4.1249387366083	Gene expression	Stemness
SNHG18	BRCA	-0.542163835658497	5.47121294775778e-90	89.2619163815054	Underexpression	****	7.5e-42	41.1249387366083	Gene expression	Stemness
SNHG18	CESC	-0.308781764871733	6.2883308435697e-07	6.20146461713454	Underexpression	****	5.6e-07	6.2518119729938	Gene expression	Stemness
SNHG18	KICH	-0.594842413854279	0.00165173680583493	2.78205915367416	Underexpression	****	1.5e-14	13.8239087409443	Gene expression	Stemness
SNHG18	KIRC	-0.387053766626537	0.00215013328919967	2.6675346168427	Overexpression	****	5.3e-16	15.2757241303992	Gene expression	Stemness
SNHG18	KIRP	-0.184332720593817	1.18529412755101e-13	12.9261738672723	Overexpression	****	6.3e-14	13.2006594505464	Gene expression	Stemness
SNHG18	LGG	-0.322255399852383	1.7390637688794e-08	7.75968449277321	Underexpression	****	6.8e-14	13.1674910872938	Gene expression	Stemness
SNHG18	LIHC	-0.330422204225015	7.04406945640028e-21	20.1521763704244	Underexpression	****	4e-15	14.397940008672	Gene expression	Stemness
SNHG18	LUAD	-0.535303798833299	0.0119356570561262	1.92315366815322	Underexpression	****	2.1e-65	64.6777807052661	Gene expression	Stemness
SNHG18	LUSC	-0.422497925761089	1.17475122109669e-12	11.9300540948768	Underexpression	****	3.9e-43	42.4089353929735	Gene expression	Stemness
SNHG18	PAAD	-0.226362543710446	1.00369923404045e-10	9.99839640727606	Underexpression	****	1.5e-17	16.8239087409443	Gene expression	Stemness
SNHG18	PRAD	-0.700739581998623	8.61928806608047e-42	41.0645286044469	Underexpression	****	1.8e-52	51.7447274948967	Gene expression	Stemness
SNHG18	TGCT	-0.84273118091174	5.53180499158021e-23	22.2571331381385	Underexpression	****	6.8e-07	6.16749108729376	Gene expression	Stemness
SNHG18	THCA	-0.408537137255748	1.91931994021605e-07	6.71685262469717	Underexpression	****	1.5e-71	70.8239087409443	Gene expression	Stemness
SNHG18	DLBC	-0.534164587212363	0.0388421950027023	1.41069623575101	Overexpression	****	4.4e-26	25.3565473235138	Gene expression	Stemness
SNHG18	GBM	-0.286322675465819	5.91712091790443e-07	6.22788955571165	Overexpression	****	3.2e-51	50.4948500216801	Gene expression	Stemness
SNHG18	HNSC	-0.323587670040706	7.12473721585469e-80	79.1472311492575	Underexpression	***	0.00015	3.82390874094432	Gene expression	Stemness
SNHG18	SKCM	-0.239952188759225	0.00951161495647843	2.02174573888362	Underexpression	****	8.3e-63	62.0809219076239	Gene expression	Stemness
SNHG18	THYM	-0.488983480361563	2.37926850830678e-06	5.62355654363078	Overexpression	****	2e-58	57.698970004336	Gene expression	Stemness
SNHG18	UCEC	-0.425653366800687	5.63523521690381e-41	40.2490879516194	Underexpression	****	6.3e-19	18.2006594505464	Gene expression	Stemness
SNHG18	UCS	-0.631004852243916	9.87406417158536e-23	22.0055040546256	Underexpression	***	0.00016	3.79588001734407	Gene expression	Stemness
SNHG18	PCPG	-0.394088573149865	2.52960443598985e-07	6.59694738581943	Unchanged	ns	0.53	0.275724130399211	Gene expression	Stemness
SNHG18	UVM	-0.338565745474656	6.8797784207467e-09	8.16242554900237					Gene expression	Stemness
SNHG18	OV	-0.322565380163471	2.37926850830678e-06	5.62355654363078	Underexpression	****	9.1e-19	18.0409586076789	Gene expression	Stemness
SNHG18	SARC	-0.208559655537556	0.025009793963793	1.60188988606863	Unchanged	ns	0.75	0.1249387366083	Gene expression	Stemness
SNHG20	BLCA	0.251613452750694	3.89629339149087e-06	5.40934834812091	Unchanged	ns	0.081	1.09151498112135	Gene expression	Stemness
SNHG20	BRCA	0.146321149037218	9.70026998969856e-06	5.01321617775392	Underexpression	****	8.6e-14	13.0655015487564	Gene expression	Stemness
SNHG20	COAD	0.341022014630206	1.07899238145579e-08	7.96698162177065	Underexpression	****	4.5e-09	8.34678748622466	Gene expression	Stemness
SNHG20	ESCA	0.24558692222659	0.0140166105174314	1.85335699432546	Underexpression	****	1.6e-32	31.7958800173441	Gene expression	Stemness
SNHG20	KICH	-0.540261585031489	0.0251227320595891	1.59993313349036	Underexpression	****	5.7e-13	12.2441251443275	Gene expression	Stemness
SNHG20	KIRC	-0.389085608336362	1.84034189118475e-08	7.73510148804375	Overexpression	****	2.5e-15	14.602059991328	Gene expression	Stemness
SNHG20	KIRP	-0.179437157910242	1.16067196090689e-06	5.93529050696126	Unchanged	ns	0.26	0.585026652029182	Gene expression	Stemness
SNHG20	LGG	0.347101434874722	4.99014891288558e-21	20.3018864942404	Overexpression	****	7.7e-40	39.1135092748275	Gene expression	Stemness
SNHG20	LIHC	0.297963995553074	0.0270375794143034	1.56803219194885	Unchanged	ns	0.15	0.823908740944319	Gene expression	Stemness
SNHG20	LUAD	0.129980962988929	1.01570134767663e-14	13.9932339713069	Underexpression	****	1.4e-61	60.8538719643218	Gene expression	Stemness
SNHG20	LUSC	0.385455647238019	1.43360519757387e-08	7.84357043313287	Underexpression	****	9.1e-44	43.0409586076789	Gene expression	Stemness
SNHG20	PRAD	0.391122795349636	0.0330472205924809	1.48086506059914	Underexpression	****	1e-06	6	Gene expression	Stemness
SNHG20	READ	0.319305226217232	8.49333876457091e-19	18.0709215533379	Underexpression	****	3.9e-09	8.4089353929735	Gene expression	Stemness
SNHG20	STAD	0.274920489124015	8.69567053310056e-20	19.0606969234258	Underexpression	****	4.5e-20	19.3467874862247	Gene expression	Stemness
SNHG20	GBM	0.246452182662799	0.0270375794143034	1.56803219194885	Overexpression	**	0.0021	2.67778070526608	Gene expression	Stemness
SNHG20	HNSC	0.25737370439519	1.5610693464566e-07	6.80657780410318	Overexpression	****	8.9e-05	4.05060999335509	Gene expression	Stemness
SNHG20	THYM	-0.286303070991652	0.0270375794143034	1.56803219194885	Overexpression	****	1.5e-19	18.8239087409443	Gene expression	Stemness
SNHG22	BLCA	-0.212132809903749	0.000321299237187999	3.49309030552671	Underexpression	****	4.7e-07	6.32790214206428	Gene expression	Stemness
SNHG22	BRCA	-0.206793599997183	2.15449463549939e-11	10.666654582929	Underexpression	****	1.1e-70	69.9586073148418	Gene expression	Stemness
SNHG22	KIRC	-0.249718603861566	2.82498869134087e-08	7.54898328635714	Overexpression	****	3e-11	10.5228787452803	Gene expression	Stemness
SNHG22	KIRP	-0.201777548048979	0.00704631263715243	2.15203809155813	Unchanged	ns	0.093	1.03151705144606	Gene expression	Stemness
SNHG22	LIHC	0.212812795703164	0.000321299237187999	3.49309030552671	Underexpression	****	9.6e-05	4.01772876696043	Gene expression	Stemness
SNHG22	LUAD	-0.182863149879223	0.000323683653756886	3.48987923220829	Underexpression	****	3.5e-65	64.4559319556497	Gene expression	Stemness
SNHG22	LUSC	-0.270285165212406	7.22350758103882e-09	8.14125186708638	Underexpression	****	3e-92	91.5228787452803	Gene expression	Stemness
SNHG22	PRAD	-0.171036931154165	0.00351178703972884	2.45447182826561	Underexpression	****	3e-31	30.5228787452803	Gene expression	Stemness
